pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
26682697,4,26682697_analysis_4,Exclusive to bvFTD,,39,3,MNI,"[[-26.0, -6.0, -52.0], [-50.0, -4.0, -36.0], [-38.0, -28.0, -12.0]]",0,False,,Excluded because GLOBAL_E3 applies: 'Exclusive to bvFTD' contrasts are between-group comparisons and are therefore excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: while it likely reports areas where bvFTD shows decreased gray matter relative to Controls, it is a between-group voxelwise contrast and excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: this VBM 'Exclusive to bvFTD' analysis is a between-group contrast (bvFTD vs Control) and is excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: the analysis is a between-group voxelwise contrast and so meets the global exclusion criterion.,[],"[""GLOBAL_E3""]"
26682697,5,26682697_analysis_5,Overlap,,40,0,,[],0,False,,Excluded because GLOBAL_E3 applies: this analysis reports voxelwise associations for Event-based PM and represents between-group contrasts excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although related to decreases associated with Event-based PM, this is a between-group voxelwise contrast and is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: this VBM Event-based PM analysis is a between-group voxelwise contrast and is excluded by the global criterion.,[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although modality is structural VBM, the between-group nature of the analysis triggers GLOBAL_E3 exclusion.",[],"[""GLOBAL_E3""]"
26682697,6,26682697_analysis_6,Exclusive to AD,,40,10,MNI,"[[-44.0, -56.0, 2.0], [-44.0, -26.0, 36.0], [-28.0, -10.0, -22.0], [52.0, -56.0, 6.0], [-24.0, -102.0, 0.0], [10.0, -70.0, 28.0], [-16.0, -98.0, -18.0], [-32.0, -54.0, 40.0], [40.0, 4.0, -48.0], [10.0, 30.0, -28.0]]",0,False,,Excluded because GLOBAL_E3 applies: 'Exclusive to AD' Event-based PM contrasts are between-group comparisons and excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although this may report decreases in AD relative to Controls, it is a between-group voxelwise contrast and is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: this is a VBM between-group contrast (Exclusive to AD) and is therefore excluded by the global criterion.,[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: the between-group voxelwise contrast nature of the analysis triggers GLOBAL_E3 exclusion.,[],"[""GLOBAL_E3""]"
26682697,7,26682697_analysis_7,Exclusive to bvFTD,,40,2,MNI,"[[-44.0, -16.0, -40.0], [30.0, -10.0, -28.0]]",0,False,,Excluded because GLOBAL_E3 applies: 'Exclusive to bvFTD' Event-based PM contrasts are between-group comparisons and are excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although it likely indicates decreases for bvFTD, this is a between-group voxelwise contrast and is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: this VBM between-group contrast (Exclusive to bvFTD) meets the global exclusion criterion and is therefore excluded.,[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: the analysis is a between-group voxelwise contrast and is excluded by GLOBAL_E3.,[],"[""GLOBAL_E3""]"
26707083,0,26707083_analysis_0,analysis_0,Regions of significant atrophy in bvFTD patients compared with controls.,tbl2,8,None,"[[28.0, 4.0, -16.0], [34.0, -7.0, -24.0], [28.0, 1.0, -30.0], [10.0, 19.0, -22.0], [13.0, 46.0, -3.0], [4.0, 43.0, 12.0], [-45.0, -16.0, -27.0], [-36.0, -3.0, -18.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this analysis is a between-group (bvFTD vs control) whole-brain VBM contrast, and GLOBAL_E3 excludes between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group (Control > bvFTD) contrast reporting decreased gray matter in bvFTD, but GLOBAL_E3 excludes between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although this is a VBM (structural) whole-brain analysis, it is a between-group (bvFTD vs control) contrast and GLOBAL_E3 excludes such contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this analysis is a between-group VBM contrast (bvFTD vs control); GLOBAL_E3 excludes between-group contrasts. Additionally, the modality is structural (VBM), so FUNCTIONAL_I1 does not apply.",[],"[""GLOBAL_E3""]"
26810632,0,26810632_analysis_0,bvFTD,Regions that covary with total caloric intake on the ad libitum breakfast test meal in bvFTD and semantic dementia,95,6,MNI,"[[14.0, -52.0, 2.0], [-50.0, -78.0, 12.0], [-12.0, -36.0, 10.0], [18.0, -44.0, -58.0], [-4.0, 22.0, 2.0], [10.0, -30.0, -12.0]]",0,False,,"Global inclusion criteria not met: imaging modality not specified so GLOBAL_I1 (VBM, fMRI, or FDG-PET) is not confirmed; whole-brain voxelwise evidence not specified so GLOBAL_I3 is not confirmed. Therefore cannot include.",[],[],False,,Global inclusion criteria not met: imaging modality not specified (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing). Local criterion cannot be assessed.,[],[],False,,Global inclusion criteria not met: no imaging modality specified to confirm VBM (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[],False,,Global inclusion criteria not met: imaging modality not specified to confirm FDG-PET or fMRI (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[]
26810632,1,26810632_analysis_1,Semantic dementia,Regions that covary with total caloric intake on the ad libitum breakfast test meal in bvFTD and semantic dementia,95,10,MNI,"[[28.0, -48.0, -16.0], [2.0, 2.0, -28.0], [-10.0, -38.0, -10.0], [60.0, 10.0, 2.0], [-36.0, 40.0, -10.0], [-38.0, 10.0, 42.0], [12.0, 38.0, 34.0], [24.0, 40.0, -22.0], [14.0, -66.0, 50.0], [-26.0, 2.0, 46.0]]",0,False,,"Global inclusion criteria not met: imaging modality not specified so GLOBAL_I1 (VBM, fMRI, or FDG-PET) is not confirmed; whole-brain voxelwise evidence not specified so GLOBAL_I3 is not confirmed.",[],[],False,,Global inclusion criteria not met: imaging modality not specified (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[],False,,Global inclusion criteria not met: no imaging modality specified to confirm VBM (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[],False,,Global inclusion criteria not met: imaging modality not specified to confirm FDG-PET or fMRI (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[]
26810632,2,26810632_analysis_2,bvFTD and semantic dementia,Regions that covary with sweet preference ratings (for most sweet dessert [C]) in the bvFTD and semantic dementia groups,95,14,MNI,"[[44.0, 20.0, -22.0], [24.0, -50.0, -26.0], [36.0, -58.0, 22.0], [28.0, 12.0, 28.0], [-36.0, -56.0, 20.0], [32.0, -36.0, 66.0], [44.0, 6.0, 4.0], [-14.0, -8.0, 54.0], [-48.0, 6.0, 8.0], [10.0, -24.0, 54.0], [24.0, -12.0, -22.0], [-24.0, -2.0, -12.0], [-38.0, -54.0, -62.0], [30.0, 36.0, 20.0]]",0,False,,"Global inclusion criteria not met: imaging modality not specified so GLOBAL_I1 (VBM, fMRI, or FDG-PET) is not confirmed; whole-brain voxelwise evidence not specified so GLOBAL_I3 is not confirmed.",[],[],False,,Global inclusion criteria not met: imaging modality not specified (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[],False,,Global inclusion criteria not met: no imaging modality specified to confirm VBM (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[],False,,Global inclusion criteria not met: imaging modality not specified to confirm FDG-PET or fMRI (GLOBAL_I1 missing) and whole-brain voxelwise evidence not confirmed (GLOBAL_I3 missing).,[],[]
26928581,0,26928581_analysis_0,Controls vs. bvFTD,,67,6,TAL,"[[51.0, 9.0, 18.0], [48.0, 15.0, 25.0], [-6.0, -25.0, 3.0], [-30.0, -39.0, -3.0], [-16.0, -37.0, 6.0], [-36.0, -4.0, 8.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this is a between-group contrast (Controls vs. bvFTD), and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Controls > bvFTD), which is disallowed by global exclusion criteria.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this voxel-based morphometry comparison is a between-group contrast (Controls vs. bvFTD), triggering the global exclusion.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although this analysis concerns brain metabolism, it is reported as a between-group contrast (Controls vs. bvFTD), which is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]"
26928581,1,26928581_analysis_1,Controls vs. bvFTD+,,67,5,TAL,"[[-46.0, 9.0, 18.0], [-50.0, 19.0, 29.0], [42.0, 43.0, 11.0], [51.0, 11.0, 16.0], [46.0, 21.0, -1.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this is a between-group contrast (Controls vs. bvFTD+ subgroup), and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Controls > bvFTD+), which is disallowed by global exclusion criteria.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this VBM comparison is a between-group contrast (Controls vs. bvFTD+), triggering the global exclusion.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although this analysis pertains to brain metabolism, it is reported as a between-group contrast (Controls vs. bvFTD+), which is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]"
26928581,2,26928581_analysis_2,Controls vs. bvFTD-,,67,4,TAL,"[[-36.0, 53.0, 14.0], [-51.0, 16.0, 7.0], [-46.0, -44.0, 43.0], [48.0, 15.0, 25.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this is a between-group contrast (Controls vs. bvFTD- subgroup), and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Controls > bvFTD-), which is disallowed by global exclusion criteria.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this VBM comparison is a between-group contrast (Controls vs. bvFTD-), triggering the global exclusion.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: although this analysis concerns brain metabolism, it is reported as a between-group contrast (Controls vs. bvFTD-), which is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]"
26928581,3,26928581_analysis_3,Controls vs. bvFTD,,68,23,TAL,"[[-36.0, 53.0, 14.0], [-14.0, 12.0, 12.0], [8.0, 10.0, 12.0], [18.0, 62.0, -3.0], [6.0, 12.0, 9.0], [-44.0, 42.0, 24.0], [-10.0, 55.0, 10.0], [10.0, 9.0, 18.0], [38.0, 21.0, -4.0], [6.0, 18.0, 6.0], [-51.0, 16.0, 7.0], [-53.0, 10.0, 1.0], [-51.0, 27.0, 6.0], [-28.0, 58.0, 1.0], [26.0, 58.0, 25.0], [28.0, 46.0, 29.0], [36.0, 24.0, 8.0], [-8.0, 4.0, -4.0], [2.0, 8.0, 36.0], [-10.0, 10.0, 36.0], [-14.0, 12.0, 38.0], [-6.0, 6.0, 0.0], [50.0, -47.0, 36.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this is a between-group contrast (Controls vs. bvFTD) for brain metabolism, and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Controls > bvFTD) reporting decreases in metabolism, but between-group contrasts are excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this analysis pertains to metabolism (functional) rather than structural VBM, and additionally is a between-group contrast; GLOBAL_E3 excludes between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this is an FDG-PET between-group contrast (Controls vs. bvFTD), and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]"
26928581,4,26928581_analysis_4,Controls vs. bvFTD+,,68,11,TAL,"[[6.0, 17.0, -18.0], [-16.0, 9.0, 18.0], [-12.0, 24.0, -18.0], [38.0, 22.0, 12.0], [36.0, 21.0, -4.0], [34.0, 15.0, -9.0], [44.0, 9.0, -14.0], [-42.0, 18.0, 12.0], [16.0, 62.0, -3.0], [-51.0, -19.0, 18.0], [-61.0, -24.0, 21.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this is a between-group contrast (Controls vs. bvFTD+ subgroup) for brain metabolism, and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Controls > bvFTD+) reporting decreases in metabolism, but between-group contrasts are excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this analysis concerns functional metabolism measures (FDG-PET) rather than VBM, and is also a between-group contrast; GLOBAL_E3 excludes between-group contrasts.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: this FDG-PET between-group contrast (Controls vs. bvFTD+) is disallowed by the global exclusion criterion GLOBAL_E3.,[],"[""GLOBAL_E3""]"
26928581,5,26928581_analysis_5,Controls vs. bvFTD-,,68,5,TAL,"[[-16.0, 57.0, 21.0], [-38.0, 23.0, -5.0], [-46.0, -44.0, 43.0], [51.0, 16.0, 7.0], [50.0, -47.0, 36.0]]",0,False,,"Excluded because GLOBAL_E3 applies: this is a between-group contrast (Controls vs. bvFTD- subgroup) for brain metabolism, and global exclusion GLOBAL_E3 disallows between-group contrasts.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: the analysis is a between-group contrast (Controls > bvFTD-) reporting decreases in metabolism, but between-group contrasts are excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies: this analysis concerns functional metabolism measures (FDG-PET) rather than VBM, and is also a between-group contrast; GLOBAL_E3 excludes between-group contrasts.",[],"[""GLOBAL_E3""]",False,,Excluded because GLOBAL_E3 applies: this FDG-PET between-group contrast (Controls vs. bvFTD-) is disallowed by the global exclusion criterion GLOBAL_E3.,[],"[""GLOBAL_E3""]"
26944874,0,26944874_analysis_0,"Grey Matter Atrophy, svPPA<Control",,31,3,MNI,"[[-28.0, -6.0, -36.0], [42.0, -10.0, -38.0], [12.0, 18.0, -16.0]]",0,False,,"This analysis is a between-group contrast (svPPA < Control). GLOBAL exclusion criterion GLOBAL_E3 (between-group contrasts) applies, so it is excluded.",[],"[""GLOBAL_E3""]",False,,"This is a between-group contrast (svPPA < Control); GLOBAL_E3 (between-group contrasts) applies, so it is excluded.",[],"[""GLOBAL_E3""]",False,,"This is a between-group VBM contrast (svPPA < Control) but GLOBAL_E3 (between-group contrasts) is a global exclusion, so the analysis is excluded.",[],"[""GLOBAL_E3""]",False,,"This analysis uses structural VBM and is a between-group contrast (svPPA < Control); GLOBAL_E3 (between-group contrasts) applies, so it is excluded. Additionally, it does not use functional modalities (FUNCTIONAL_I1 not met).",[],"[""GLOBAL_E3""]"
26944874,1,26944874_analysis_1,Regression of Task Accuracy with Grey Matter Atrophy,,31,3,MNI,"[[-46.0, 10.0, -26.0], [-46.0, 0.0, -40.0], [-40.0, -24.0, -26.0]]",0,False,,Analysis is a within-group regression in the svPPA group (no bvFTD participants). Missing required global inclusion GLOBAL_I2 (participants included clinically diagnosed bvFTD).,[],[],False,,"This is a svPPA within-group regression (no bvFTD participants). Missing required global inclusion GLOBAL_I2 (bvFTD participants), so excluded.",[],[],False,,"Although this is a VBM whole-brain regression, the analysis is in svPPA (no bvFTD participants). Missing required global inclusion GLOBAL_I2 (bvFTD participants).",[],[],False,,Analysis uses structural VBM (not FDG-PET or fMRI) and is in svPPA (missing GLOBAL_I2 bvFTD participants); FUNCTIONAL_I1 not met and GLOBAL_I2 missing.,[],[]
26944874,2,26944874_analysis_2,Regression of the Reversal of Concreteness Effect with Grey Matter Atrophy,,31,3,MNI,"[[-42.0, 2.0, -40.0], [-66.0, -8.0, -18.0], [-46.0, -12.0, -2.0]]",0,False,,"This is a within-group regression in the svPPA group (reversal of concreteness effect). Missing required global inclusion GLOBAL_I2 (bvFTD participants), so excluded.",[],[],False,,"This svPPA regression does not include bvFTD participants. GLOBAL_I2 is not met, so excluded for the dementia_decreasing_activity annotation.",[],[],False,,"Although a whole-brain VBM regression, this analysis is in svPPA (no bvFTD participants). Missing GLOBAL_I2 (bvFTD participants).",[],[],False,,Analysis is structural VBM in svPPA (no bvFTD participants). FUNCTIONAL_I1 not met and GLOBAL_I2 (bvFTD participants) missing.,[],[]
26944874,3,26944874_analysis_3,"Grey Matter Atrophy, bvFTD<Control",,32,4,MNI,"[[-10.0, 46.0, -6.0], [-64.0, -10.0, -14.0], [-52.0, 0.0, -36.0], [42.0, -12.0, -28.0]]",0,False,,"This analysis is a between-group contrast (bvFTD < Control). GLOBAL exclusion criterion GLOBAL_E3 (between-group contrasts) applies, so it is excluded.",[],"[""GLOBAL_E3""]",False,,"Although this is a Control > bvFTD contrast (decreased gray matter in bvFTD), GLOBAL_E3 (between-group contrasts) is a global exclusion and thus the analysis is excluded.",[],"[""GLOBAL_E3""]",False,,"This is a between-group VBM contrast (bvFTD < Control). GLOBAL_E3 (between-group contrasts) applies as a global exclusion, so it is excluded.",[],"[""GLOBAL_E3""]",False,,This is a structural VBM between-group contrast (bvFTD < Control). GLOBAL_E3 (between-group contrasts) applies and it does not use functional modalities (FUNCTIONAL_I1 not met).,[],"[""GLOBAL_E3""]"
26944874,4,26944874_analysis_4,Regression of Task Accuracy with Grey Matter Atrophy,,32,7,MNI,"[[-8.0, 56.0, 2.0], [-30.0, 48.0, -12.0], [-20.0, 40.0, 40.0], [-4.0, 12.0, -16.0], [26.0, 58.0, 14.0], [12.0, 2.0, 18.0], [28.0, 54.0, -14.0]]",0,True,,"Global inclusion criteria are met: whole-brain VBM analysis in bvFTD participants (VBM, bvFTD sample, whole-brain).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3""]",[],False,,"This is a within-group regression relating task accuracy to gray matter atrophy in bvFTD, not a Control > bvFTD between-group contrast reporting decreased gray matter in bvFTD. DEMENTIA_DECREASING_ACTIVITY_I1 (Control > bvFTD decreases) is not met.",[],[],True,,"This is a whole-brain VBM analysis/regression in bvFTD, satisfying structural VBM criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Analysis uses structural VBM (not FDG-PET or fMRI). FUNCTIONAL_I1 is not met.,[],[]
26944874,5,26944874_analysis_5,Regression of the Concreteness Effect with Grey Matter Atrophy,,32,2,MNI,"[[-30.0, 46.0, -14.0], [40.0, 10.0, -8.0]]",0,True,,"Global inclusion criteria are met: whole-brain VBM analysis in bvFTD participants (VBM modality, bvFTD sample, whole-brain).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3""]",[],False,,"This is a bvFTD within-group regression (concreteness effect vs. atrophy), not a Control > bvFTD between-group contrast reporting decreased gray matter in bvFTD. DEMENTIA_DECREASING_ACTIVITY_I1 is not met.",[],[],True,,"This analysis is a whole-brain VBM regression in bvFTD, meeting the structural VBM inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,This analysis uses structural VBM (not FDG-PET or fMRI). FUNCTIONAL_I1 is not met.,[],[]
27252632,0,27252632_analysis_0,AD vs. Controls,,T3,9,MNI,"[[-28.0, 4.0, -48.0], [-40.0, 14.0, 22.0], [46.0, -86.0, 6.0], [14.0, 48.0, -4.0], [-14.0, 56.0, -10.0], [34.0, 6.0, -42.0], [-46.0, -56.0, -36.0], [-4.0, 4.0, 72.0], [26.0, -12.0, -16.0]]",0,False,,"Excluded by GLOBAL_E3: this analysis is a between-group contrast (AD vs Controls), which is disallowed by global exclusion criteria.",[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3: this is a between-group contrast (AD vs Controls) and global exclusion criteria prohibit between-group contrasts.,[],"[""GLOBAL_E3""]",False,,"Excluded by GLOBAL_E3: although this is a VBM (structural) analysis, it is a between-group contrast (AD vs Controls) and thus fails the global exclusion criterion.",[],"[""GLOBAL_E3""]",False,,Excluded because the analysis uses VBM (structural) rather than functional imaging; additionally it is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]"
27252632,1,27252632_analysis_1,bvFTD vs. Controls,,T3,8,MNI,"[[-32.0, -76.0, -58.0], [50.0, -58.0, -50.0], [48.0, -54.0, 20.0], [44.0, -2.0, 38.0], [-48.0, -44.0, 10.0], [6.0, -46.0, -22.0], [46.0, 14.0, 52.0], [-18.0, -28.0, 42.0]]",0,False,,"Excluded by GLOBAL_E3: this analysis is a between-group contrast (bvFTD vs Controls), which is disallowed by global exclusion criteria.",[],"[""GLOBAL_E3""]",False,,"Excluded by GLOBAL_E3: although the table reports gray matter decreases in bvFTD relative to controls (which would meet the local inclusion), the global exclusion against between-group contrasts applies and therefore this analysis is excluded.",[],"[""GLOBAL_E3""]",False,,Excluded by GLOBAL_E3: this is a VBM (structural) between-group contrast (bvFTD vs Controls) and thus fails the global exclusion criterion.,[],"[""GLOBAL_E3""]",False,,Excluded because the analysis uses VBM (structural) rather than functional imaging; additionally it is a between-group contrast (GLOBAL_E3).,[],"[""GLOBAL_E3""]"
27252632,2,27252632_analysis_2,Episodic future thinking,,T4,7,MNI,"[[30.0, -14.0, -10.0], [36.0, -32.0, -6.0], [-32.0, -36.0, 4.0], [-6.0, -84.0, -20.0], [-20.0, -58.0, -50.0], [-42.0, -28.0, -2.0], [-28.0, -72.0, -8.0]]",0,True,,"Global inclusion criteria are met: voxel-based morphometry was used (GLOBAL_I1), bvFTD patients are included in the sample (GLOBAL_I2), and the analysis is whole-brain/voxelwise (GLOBAL_I3).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3""]",[],False,,Excluded because the analysis reports voxelwise correlations of gray matter intensity with episodic future thinking across combined patient groups rather than reporting decreases specifically for the bvFTD group; local inclusion DEMENTIA_DECREASING_ACTIVITY_I1 is not met.,[],[],True,,"Analysis uses voxel-based morphometry (VBM) and is whole-brain/voxelwise, satisfying both global and structural local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Excluded because the analysis uses VBM (structural) rather than functional imaging; FUNCTIONAL_I1 is not met.,[],[]
27252632,3,27252632_analysis_3,Semantic future thinking,,T4,13,MNI,"[[46.0, -86.0, 6.0], [16.0, -90.0, 18.0], [-14.0, 14.0, 46.0], [-54.0, -72.0, -4.0], [-20.0, -94.0, 28.0], [28.0, -38.0, 70.0], [-34.0, -30.0, -26.0], [50.0, -28.0, -18.0], [30.0, -16.0, -46.0], [-42.0, 4.0, 6.0], [-24.0, -6.0, -32.0], [52.0, -6.0, -36.0], [20.0, 60.0, -18.0]]",0,True,,"Global inclusion criteria are met: voxel-based morphometry was used (GLOBAL_I1), bvFTD patients are included in the sample (GLOBAL_I2), and the analysis is whole-brain/voxelwise (GLOBAL_I3).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3""]",[],False,,Excluded because the analysis reports voxelwise correlations of gray matter intensity with semantic future thinking across combined patient groups rather than reporting decreases specifically for the bvFTD group; local inclusion DEMENTIA_DECREASING_ACTIVITY_I1 is not met.,[],[],True,,"Analysis uses voxel-based morphometry (VBM) and is whole-brain/voxelwise, satisfying both global and structural local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Excluded because the analysis uses VBM (structural) rather than functional imaging; FUNCTIONAL_I1 is not met.,[],[]
27258418,0,27258418_analysis_0,AD versus Controls,,44,4,MNI,"[[-46.0, -56.0, 14.0], [-14.0, 48.0, 4.0], [24.0, -80.0, -56.0], [34.0, -36.0, 54.0]]",0,False,,Analysis is a between-group contrast (AD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (AD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (AD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (AD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]"
27258418,1,27258418_analysis_1,bvFTD versus Controls,,44,1,MNI,"[[34.0, -8.0, -52.0]]",0,False,,Analysis is a between-group contrast (bvFTD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,"Although this contrast likely reports gray-matter decreases in bvFTD relative to Controls, it is a between-group contrast and is excluded by GLOBAL_E3.",[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (bvFTD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (bvFTD vs Controls); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]"
27258418,2,27258418_analysis_2,bvFTD versus AD,,44,4,MNI,"[[50.0, 8.0, -40.0], [-12.0, 18.0, -18.0], [12.0, 14.0, 2.0], [-32.0, 14.0, -30.0]]",0,False,,Analysis is a between-group contrast (bvFTD vs AD); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (bvFTD vs AD); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (bvFTD vs AD); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]",False,,Analysis is a between-group contrast (bvFTD vs AD); global exclusion GLOBAL_E3 (between-group contrasts) applies.,[],"[""GLOBAL_E3""]"
