pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
26673947,0,26673947_analysis_0,Regions of GM atrophy in nfvPPA versus control subjects.,,tbl3,11,None,"[[-26.0, -10.0, 55.0], [-48.0, 0.0, 42.0], [-62.0, -1.0, 24.0], [-56.0, -9.0, 42.0], [-3.0, 8.0, 55.0], [-56.0, 7.0, 9.0], [-9.0, 14.0, 43.0], [-38.0, 23.0, 1.0], [-29.0, 5.0, 12.0], [-9.0, 8.0, 13.0], [-12.0, -19.0, 15.0]]",0,False,,Analysis is a VBM whole-brain comparison of nfvPPA versus controls and does not include a bvFTD group or compare bvFTD to controls; missing required global inclusion criteria GLOBAL_I2 and GLOBAL_I3.,[],[],False,,"The analysis reports GM atrophy for nfvPPA versus controls, not decreases for bvFTD versus controls. Missing required global inclusion criteria GLOBAL_I2 and GLOBAL_I3.",[],[],False,,"Although this is a VBM (structural) analysis, the comparison is nfvPPA versus controls and does not include bvFTD; missing required global inclusion criteria GLOBAL_I2 and GLOBAL_I3.",[],[],False,,This is a structural VBM analysis (not fMRI/FDG-PET) and additionally does not include bvFTD; missing FUNCTIONAL_I1 and global inclusion criteria GLOBAL_I2 and GLOBAL_I3.,[],[]
26673947,1,26673947_analysis_1,Regions of GM atrophy in bvFTD versus control subjects.,,tbl4,14,None,"[[2.0, 33.0, -12.0], [-29.0, 35.0, -15.0], [18.0, 23.0, 61.0], [35.0, 11.0, -36.0], [54.0, -12.0, -23.0], [3.0, 45.0, 10.0], [-6.0, 45.0, 10.0], [39.0, 21.0, 0.0], [-33.0, 14.0, -12.0], [11.0, 9.0, 9.0], [-9.0, 11.0, 9.0], [14.0, 6.0, -3.0], [-21.0, -1.0, 7.0], [-26.0, 6.0, 9.0]]",0,True,,Whole-brain VBM comparison including clinically diagnosed bvFTD patients versus healthy controls; meets global criteria and uses VBM.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports gray-matter decreases (atrophy) in bvFTD relative to controls using VBM, satisfying both global and local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This analysis uses Voxel-Based Morphometry (VBM) for a whole-brain comparison of bvFTD versus controls, meeting global and local structural criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,The analysis modality is structural VBM rather than fMRI or FDG-PET; missing local inclusion criterion FUNCTIONAL_I1.,[],[]
26682697,0,26682697_analysis_0,AD versus Control,,38,5,MNI,"[[-22.0, -94.0, 6.0], [-2.0, 54.0, -4.0], [36.0, -8.0, 8.0], [8.0, 6.0, 6.0], [-46.0, 10.0, -46.0]]",0,False,,Global inclusion criterion GLOBAL_I3 (analysis must compare the target bvFTD group to healthy controls) is not met: this analysis compares AD to Controls only.,[],[],False,,Global inclusion criterion GLOBAL_I3 (must compare bvFTD to controls) is not met: AD vs Control does not include bvFTD.,[],[],False,,Global inclusion criterion GLOBAL_I3 is not met: this is an AD vs Control VBM analysis and does not compare bvFTD to Controls.,[],[],False,,"Global inclusion criterion GLOBAL_I3 is not met (no bvFTD vs Control comparison). Additionally, local inclusion FUNCTIONAL_I1 (fMRI or FDG-PET modality) is not met because this is a VBM structural analysis.",[],[]
26682697,1,26682697_analysis_1,bvFTD versus Control,,38,4,MNI,"[[-30.0, -14.0, -48.0], [-50.0, -76.0, -14.0], [34.0, -76.0, -2.0], [22.0, -92.0, -2.0]]",0,True,,Whole-brain VBM comparison including clinically-diagnosed bvFTD patients versus healthy controls using voxelwise methods.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,Analysis reports decreases in gray matter volume for bvFTD relative to Controls using whole-brain VBM (Control > bvFTD contrasts shown).,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,Analysis uses voxel-based morphometry (VBM) whole-brain structural MRI to identify gray matter intensity decreases in bvFTD.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,"Local inclusion FUNCTIONAL_I1 (fMRI or FDG-PET modality) is not met: this is a structural VBM analysis, not fMRI/FDG-PET.",[],[]
26682697,2,26682697_analysis_2,Overlap,,39,4,MNI,"[[-26.0, -8.0, -24.0], [-36.0, -32.0, -10.0], [-30.0, 2.0, -44.0], [26.0, -12.0, -24.0]]",0,False,,Global inclusion criterion GLOBAL_I3 (analysis must compare the target bvFTD group to healthy controls) is not met: this is an overlap covariate map pooling groups rather than a bvFTD vs Control comparison.,[],[],False,,GLOBAL_I3 is not met (no direct bvFTD vs Control contrast in this overlap covariate analysis).,[],[],False,,"GLOBAL_I3 is not met: although VBM was used, the overlap covariate map does not constitute a bvFTD vs Control comparison required by GLOBAL_I3.",[],[],False,,"GLOBAL_I3 is not met (no bvFTD vs Control contrast). Also local inclusion FUNCTIONAL_I1 is not met because this is VBM structural data, not fMRI/FDG-PET.",[],[]
26682697,3,26682697_analysis_3,Exclusive to AD,,39,17,MNI,"[[50.0, -78.0, -8.0], [-48.0, -56.0, 0.0], [-16.0, -98.0, -18.0], [-30.0, 34.0, -22.0], [-40.0, 16.0, 20.0], [-28.0, 14.0, -48.0], [40.0, 4.0, -46.0], [26.0, -12.0, -26.0], [-40.0, -24.0, 36.0], [-22.0, 4.0, -20.0], [36.0, -36.0, -10.0], [-60.0, -24.0, -30.0], [0.0, 32.0, 12.0], [-36.0, -34.0, -10.0], [-28.0, -8.0, -24.0], [40.0, 12.0, -20.0], [10.0, 30.0, -28.0]]",0,False,,Global inclusion criterion GLOBAL_I3 (must compare bvFTD to Controls) is not met: this analysis is exclusive to AD (AD-specific covariate) and does not provide a bvFTD vs Control comparison.,[],[],False,,GLOBAL_I3 is not met: this is an AD-specific map (exclusive to AD) rather than a bvFTD vs Control analysis.,[],[],False,,"GLOBAL_I3 is not met: although VBM modality is used, the contrast is exclusive to AD and does not compare bvFTD to Controls.",[],[],False,,"GLOBAL_I3 is not met (no bvFTD vs Control comparison). Additionally, FUNCTIONAL_I1 is not met because this is VBM structural analysis.",[],[]
26682697,4,26682697_analysis_4,Exclusive to bvFTD,,39,3,MNI,"[[-26.0, -6.0, -52.0], [-50.0, -4.0, -36.0], [-38.0, -28.0, -12.0]]",0,True,,Whole-brain VBM covariate analysis identifying regions exclusive to bvFTD for Time-based PM; includes clinically-diagnosed bvFTD and uses voxelwise VBM methods.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,Analysis reports bvFTD-specific decreases in gray matter related to Time-based PM using VBM exclusive-masking (bvFTD-specific clusters are reported).,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,Uses voxel-based morphometry (VBM) whole-brain structural analysis to identify gray matter correlates exclusive to bvFTD.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,"Local inclusion FUNCTIONAL_I1 (fMRI or FDG-PET) is not met: this is a structural VBM analysis, not fMRI/FDG-PET.",[],[]
26682697,5,26682697_analysis_5,Overlap,,40,0,,[],0,False,,Global inclusion criterion GLOBAL_I3 (must compare bvFTD to Controls) is not met: this is an overlap covariate map pooling groups rather than a bvFTD vs Control comparison for Event-based PM.,[],[],False,,GLOBAL_I3 is not met: overlap analysis does not constitute a direct bvFTD vs Control comparison.,[],[],False,,"GLOBAL_I3 is not met: although VBM modality is used, the overlap covariate map is not a bvFTD vs Control comparison as required.",[],[],False,,"GLOBAL_I3 is not met (no bvFTD vs Control contrast). Also FUNCTIONAL_I1 is not met because this is a structural VBM analysis, not fMRI/FDG-PET.",[],[]
26682697,6,26682697_analysis_6,Exclusive to AD,,40,10,MNI,"[[-44.0, -56.0, 2.0], [-44.0, -26.0, 36.0], [-28.0, -10.0, -22.0], [52.0, -56.0, 6.0], [-24.0, -102.0, 0.0], [10.0, -70.0, 28.0], [-16.0, -98.0, -18.0], [-32.0, -54.0, 40.0], [40.0, 4.0, -48.0], [10.0, 30.0, -28.0]]",0,False,,Global inclusion criterion GLOBAL_I3 (must compare bvFTD to Controls) is not met: this analysis is exclusive to AD for Event-based PM and does not provide a bvFTD vs Control comparison.,[],[],False,,GLOBAL_I3 is not met: exclusive-to-AD contrasts do not compare bvFTD to Controls.,[],[],False,,"GLOBAL_I3 is not met: although VBM is used, the contrast is AD-specific and lacks a bvFTD vs Control comparison.",[],[],False,,"GLOBAL_I3 is not met (no bvFTD vs Control comparison). Additionally, FUNCTIONAL_I1 is not met because this is structural VBM data.",[],[]
26682697,7,26682697_analysis_7,Exclusive to bvFTD,,40,2,MNI,"[[-44.0, -16.0, -40.0], [30.0, -10.0, -28.0]]",0,True,,Whole-brain VBM covariate analysis identifying regions exclusive to bvFTD for Event-based PM; includes clinically-diagnosed bvFTD and uses voxelwise VBM methods.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,Analysis reports bvFTD-specific decreases in gray matter related to Event-based PM using VBM exclusive-masking; bvFTD-specific clusters are reported.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,Uses voxel-based morphometry (VBM) whole-brain structural analysis to identify gray matter correlates exclusive to bvFTD for Event-based PM.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Local inclusion FUNCTIONAL_I1 (fMRI or FDG-PET modality) is not met: this is a structural VBM analysis rather than fMRI/FDG-PET.,[],[]
26707083,0,26707083_analysis_0,analysis_0,Regions of significant atrophy in bvFTD patients compared with controls.,tbl2,8,None,"[[28.0, 4.0, -16.0], [34.0, -7.0, -24.0], [28.0, 1.0, -30.0], [10.0, 19.0, -22.0], [13.0, 46.0, -3.0], [4.0, 43.0, 12.0], [-45.0, -16.0, -27.0], [-36.0, -3.0, -18.0]]",0,True,,"Meets global whole-brain VBM criteria (voxelwise VBM, clinically diagnosed bvFTD sample compared to healthy controls) and local criterion DEMENTIA_ALL_I1 (uses VBM).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in gray matter volume in bvFTD relative to controls (Control > bvFTD) using VBM, satisfying both global and local inclusion criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"Uses voxel-based morphometry (VBM) whole-brain analysis comparing bvFTD to controls, satisfying global and STRUCTURAL_I1.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Analysis is structural VBM (no fMRI or FDG-PET data). Missing local inclusion criterion FUNCTIONAL_I1 (fMRI or FDG-PET required).,[],[]
26810632,0,26810632_analysis_0,bvFTD,Regions that covary with total caloric intake on the ad libitum breakfast test meal in bvFTD and semantic dementia,95,6,MNI,"[[14.0, -52.0, 2.0], [-50.0, -78.0, 12.0], [-12.0, -36.0, 10.0], [18.0, -44.0, -58.0], [-4.0, 22.0, 2.0], [10.0, -30.0, -12.0]]",0,False,,"Global inclusion criterion GLOBAL_I3 (analysis must compare bvFTD to healthy controls) is not met: this is a within-bvFTD covariate (VBM) analysis of caloric intake and does not compare bvFTD to controls. GLOBAL_I1 and GLOBAL_I2 are met (whole-brain VBM; includes bvFTD), but missing GLOBAL_I3.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"Global inclusion criterion GLOBAL_I3 (requires bvFTD vs controls comparison) is not met: this is a within-group VBM covariate analysis reporting associations with decreased gray matter in bvFTD but without a direct comparison to healthy controls. GLOBAL_I1 and GLOBAL_I2 are met, but GLOBAL_I3 is missing.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,"Global inclusion criterion GLOBAL_I3 (requires bvFTD vs controls comparison) is not met. The analysis does use VBM (STRUCTURAL_I1 satisfied) and is whole-brain (GLOBAL_I1) and includes bvFTD (GLOBAL_I2), but it is a within-group covariate rather than a comparison with healthy controls.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Excluded because GLOBAL_I3 (comparison to healthy controls) is not met. This analysis is structural VBM rather than fMRI/FDG-PET, so FUNCTIONAL_I1 is not applicable; GLOBAL_I1 and GLOBAL_I2 are met but GLOBAL_I3 is missing.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
26810632,1,26810632_analysis_1,Semantic dementia,Regions that covary with total caloric intake on the ad libitum breakfast test meal in bvFTD and semantic dementia,95,10,MNI,"[[28.0, -48.0, -16.0], [2.0, 2.0, -28.0], [-10.0, -38.0, -10.0], [60.0, 10.0, 2.0], [-36.0, 40.0, -10.0], [-38.0, 10.0, 42.0], [12.0, 38.0, 34.0], [24.0, 40.0, -22.0], [14.0, -66.0, 50.0], [-26.0, 2.0, 46.0]]",0,False,,"Global inclusion criterion GLOBAL_I3 (analysis must compare semantic dementia to healthy controls or bvFTD vs controls) is not met: this is a within-semantic-dementia VBM covariate analysis of caloric intake and does not compare the group to controls. GLOBAL_I1 and GLOBAL_I2 are met, but GLOBAL_I3 is missing.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"Global inclusion criterion GLOBAL_I3 is not met: the analysis reports decreases in gray matter associated with intake within the semantic dementia group but does not perform a comparison to healthy controls. GLOBAL_I1 and GLOBAL_I2 and DEMENTIA_DECREASING_ACTIVITY_I2 (VBM modality) are met, but GLOBAL_I3 is missing.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,"Global inclusion criterion GLOBAL_I3 (require comparison to controls) is not met. The analysis uses VBM (STRUCTURAL_I1) and is whole-brain (GLOBAL_I1) and includes semantic dementia patients (GLOBAL_I2), but it is a within-group covariate rather than a patient vs control contrast.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"Excluded because GLOBAL_I3 (comparison to healthy controls) is not met. This analysis is structural VBM rather than functional modality, so FUNCTIONAL_I1 is not satisfied; GLOBAL_I1 and GLOBAL_I2 are met but GLOBAL_I3 is missing.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
26810632,2,26810632_analysis_2,bvFTD and semantic dementia,Regions that covary with sweet preference ratings (for most sweet dessert [C]) in the bvFTD and semantic dementia groups,95,14,MNI,"[[44.0, 20.0, -22.0], [24.0, -50.0, -26.0], [36.0, -58.0, 22.0], [28.0, 12.0, 28.0], [-36.0, -56.0, 20.0], [32.0, -36.0, 66.0], [44.0, 6.0, 4.0], [-14.0, -8.0, 54.0], [-48.0, 6.0, 8.0], [10.0, -24.0, 54.0], [24.0, -12.0, -22.0], [-24.0, -2.0, -12.0], [-38.0, -54.0, -62.0], [30.0, 36.0, 20.0]]",0,False,,"Excluded due to GLOBAL_E3: analysis explicitly pools bvFTD and semantic dementia groups (covariate across combined group). In addition, GLOBAL_I3 (requirement to compare bvFTD to healthy controls) is not met. Although GLOBAL_I1 (whole-brain VBM) and GLOBAL_I2 are met, GLOBAL_E3 applies and GLOBAL_I3 is missing.","[""GLOBAL_I1"", ""GLOBAL_I2""]","[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies (explicit pooling of bvFTD and semantic dementia) and GLOBAL_I3 (bvFTD vs controls comparison) is not met. The analysis uses VBM (DEMENTIA_DECREASING_ACTIVITY_I2), but pooling across patient groups without the specified control contrast violates global exclusion.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]","[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 (explicit pooling of patient groups) applies and GLOBAL_I3 (comparison to healthy controls) is not met. While the analysis is VBM (STRUCTURAL_I1) and whole-brain (GLOBAL_I1), pooling without the required control comparison violates global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]","[""GLOBAL_E3""]",False,,"Excluded because GLOBAL_E3 applies (bvFTD pooled with semantic dementia) and GLOBAL_I3 is not met. This is a structural VBM covariate (so FUNCTIONAL_I1 is not applicable), and the pooling exclusion applies.","[""GLOBAL_I1"", ""GLOBAL_I2""]","[""GLOBAL_E3""]"
26928581,0,26928581_analysis_0,Controls vs. bvFTD,,67,6,TAL,"[[51.0, 9.0, 18.0], [48.0, 15.0, 25.0], [-6.0, -25.0, 3.0], [-30.0, -39.0, -3.0], [-16.0, -37.0, 6.0], [-36.0, -4.0, 8.0]]",0,True,,Meets global criteria (whole-brain voxelwise analysis comparing clinically diagnosed bvFTD to healthy controls) and uses VBM modality as per DEMENTIA_ALL_I1.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in grey matter density (Control > bvFTD) using VBM, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a voxel-based morphometry (VBM) whole-brain comparison (GM density), satisfying STRUCTURAL_I1 and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Excluded because the analysis uses VBM (structural MRI) not FDG-PET or fMRI; missing FUNCTIONAL_I1.,[],[]
26928581,1,26928581_analysis_1,Controls vs. bvFTD+,,67,5,TAL,"[[-46.0, 9.0, 18.0], [-50.0, 19.0, 29.0], [42.0, 43.0, 11.0], [51.0, 11.0, 16.0], [46.0, 21.0, -1.0]]",0,True,,Meets global criteria (whole-brain voxelwise analysis comparing bvFTD+ subgroup to healthy controls) and uses VBM modality as per DEMENTIA_ALL_I1.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in grey matter density (Control > bvFTD+) using VBM, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a voxel-based morphometry (VBM) whole-brain comparison (GM density) for the bvFTD+ subgroup, satisfying STRUCTURAL_I1 and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Excluded because the analysis uses VBM (structural MRI) not FDG-PET or fMRI; missing FUNCTIONAL_I1.,[],[]
26928581,2,26928581_analysis_2,Controls vs. bvFTD-,,67,4,TAL,"[[-36.0, 53.0, 14.0], [-51.0, 16.0, 7.0], [-46.0, -44.0, 43.0], [48.0, 15.0, 25.0]]",0,True,,Meets global criteria (whole-brain voxelwise analysis comparing bvFTD- subgroup to healthy controls) and uses VBM modality as per DEMENTIA_ALL_I1.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in grey matter density (Control > bvFTD-) using VBM, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],True,,"This is a voxel-based morphometry (VBM) whole-brain comparison (GM density) for the bvFTD- subgroup, satisfying STRUCTURAL_I1 and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""STRUCTURAL_I1""]",[],False,,Excluded because the analysis uses VBM (structural MRI) not FDG-PET or fMRI; missing FUNCTIONAL_I1.,[],[]
26928581,3,26928581_analysis_3,Controls vs. bvFTD,,68,23,TAL,"[[-36.0, 53.0, 14.0], [-14.0, 12.0, 12.0], [8.0, 10.0, 12.0], [18.0, 62.0, -3.0], [6.0, 12.0, 9.0], [-44.0, 42.0, 24.0], [-10.0, 55.0, 10.0], [10.0, 9.0, 18.0], [38.0, 21.0, -4.0], [6.0, 18.0, 6.0], [-51.0, 16.0, 7.0], [-53.0, 10.0, 1.0], [-51.0, 27.0, 6.0], [-28.0, 58.0, 1.0], [26.0, 58.0, 25.0], [28.0, 46.0, 29.0], [36.0, 24.0, 8.0], [-8.0, 4.0, -4.0], [2.0, 8.0, 36.0], [-10.0, 10.0, 36.0], [-14.0, 12.0, 38.0], [-6.0, 6.0, 0.0], [50.0, -47.0, 36.0]]",0,True,,Meets global criteria (whole-brain voxelwise analysis comparing bvFTD to healthy controls) and uses FDG-PET modality satisfying DEMENTIA_ALL_I1.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in metabolism (Control > bvFTD) using FDG-PET, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,Excluded because the analysis uses FDG-PET (functional modality) not VBM; missing STRUCTURAL_I1.,[],[],True,,This is a whole-brain FDG-PET comparison (metabolism) satisfying FUNCTIONAL_I1 and global criteria.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""FUNCTIONAL_I1""]",[]
26928581,4,26928581_analysis_4,Controls vs. bvFTD+,,68,11,TAL,"[[6.0, 17.0, -18.0], [-16.0, 9.0, 18.0], [-12.0, 24.0, -18.0], [38.0, 22.0, 12.0], [36.0, 21.0, -4.0], [34.0, 15.0, -9.0], [44.0, 9.0, -14.0], [-42.0, 18.0, 12.0], [16.0, 62.0, -3.0], [-51.0, -19.0, 18.0], [-61.0, -24.0, 21.0]]",0,True,,Meets global criteria (whole-brain voxelwise analysis comparing bvFTD+ to healthy controls) and uses FDG-PET modality satisfying DEMENTIA_ALL_I1.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in metabolism (Control > bvFTD+) using FDG-PET, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,Excluded because the analysis uses FDG-PET (functional modality) not VBM; missing STRUCTURAL_I1.,[],[],True,,"This is a whole-brain FDG-PET comparison (metabolism) for the bvFTD+ subgroup, satisfying FUNCTIONAL_I1 and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""FUNCTIONAL_I1""]",[]
26928581,5,26928581_analysis_5,Controls vs. bvFTD-,,68,5,TAL,"[[-16.0, 57.0, 21.0], [-38.0, 23.0, -5.0], [-46.0, -44.0, 43.0], [51.0, 16.0, 7.0], [50.0, -47.0, 36.0]]",0,True,,Meets global criteria (whole-brain voxelwise analysis comparing bvFTD- to healthy controls) and uses FDG-PET modality satisfying DEMENTIA_ALL_I1.,"[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports decreases in metabolism (Control > bvFTD-) using FDG-PET, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,Excluded because the analysis uses FDG-PET (functional modality) not VBM; missing STRUCTURAL_I1.,[],[],True,,"This is a whole-brain FDG-PET comparison (metabolism) for the bvFTD- subgroup, satisfying FUNCTIONAL_I1 and global criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""GLOBAL_I3"", ""FUNCTIONAL_I1""]",[]
26944874,0,26944874_analysis_0,"Grey Matter Atrophy, svPPA<Control",,31,3,MNI,"[[-28.0, -6.0, -36.0], [42.0, -10.0, -38.0], [12.0, 18.0, -16.0]]",0,False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[]
26944874,1,26944874_analysis_1,Regression of Task Accuracy with Grey Matter Atrophy,,31,3,MNI,"[[-46.0, 10.0, -26.0], [-46.0, 0.0, -40.0], [-40.0, -24.0, -26.0]]",0,False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[]
26944874,2,26944874_analysis_2,Regression of the Reversal of Concreteness Effect with Grey Matter Atrophy,,31,3,MNI,"[[-42.0, 2.0, -40.0], [-66.0, -8.0, -18.0], [-46.0, -12.0, -2.0]]",0,False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[],False,,Excluded because GLOBAL_I3 not met: this analysis compares svPPA to controls and does not include a bvFTD vs. control comparison.,[],[]
