pmid,priority,is_gold,in_included_set,type,reported_by,existing_path
1773777,3,False,False,unavailable,v3,
17761972,3,False,False,unavailable,v3,
17763497,3,False,False,unavailable,v3,
1781494,3,False,False,unavailable,v3,
17868055,3,False,False,unavailable,v3,
17868279,3,False,False,unavailable,v3,
17869020,3,False,False,unavailable,v3,
17869672,3,False,False,unavailable,v3,
17873103,3,False,False,unavailable,v3,
17877297,3,False,False,unavailable,v3,
17885256,3,False,False,unavailable,v3,
17886002,3,False,False,unavailable,v3,
17888409,3,False,False,unavailable,v3,
17892384,3,False,False,unavailable,v3,
17896791,3,False,False,unavailable,v3,
1789694,3,False,False,unavailable,v3,
1790371,3,False,False,unavailable,v3,
17904390,3,False,False,unavailable,v3,
17906338,3,False,False,unavailable,v3,
17914326,3,False,False,unavailable,v3,
17919925,3,False,False,unavailable,v3,
17925319,3,False,False,unavailable,v3,
17933000,3,False,False,unavailable,v3,
17934894,3,False,False,unavailable,v3,
17936016,3,False,False,unavailable,v3,
17938576,3,False,False,unavailable,v3,
17949920,3,False,False,unavailable,v3,
17955491,3,False,False,unavailable,v3,
17957704,3,False,False,unavailable,v3,
17958946,3,False,False,unavailable,v3,
17966240,3,False,False,unavailable,v3,
17966721,3,False,False,unavailable,v3,
17971791,3,False,False,unavailable,v3,
17973781,3,False,False,unavailable,v3,
17973920,3,False,False,unavailable,v3,
17974940,3,False,False,unavailable,v3,
17977738,3,False,False,unavailable,v3,
17978028,3,False,False,unavailable,v3,
17984345,3,False,False,unavailable,v3,
17984853,3,False,False,unavailable,v3,
17986552,3,False,False,unavailable,v3,
17989279,3,False,False,unavailable,v3,
17992686,3,False,False,unavailable,v3,
17993072,3,False,False,unavailable,v3,
18000804,3,False,False,unavailable,v3,
18002399,3,False,False,unavailable,v3,
18003752,3,False,False,unavailable,v3,
18004945,3,False,False,unavailable,v3,
18044586,3,False,False,unavailable,v3,
18055860,3,False,False,unavailable,v3,
18056159,3,False,False,unavailable,v3,
18056239,3,False,False,unavailable,v3,
18057117,3,False,False,unavailable,v3,
18060695,3,False,False,unavailable,v3,
18063564,3,False,False,unavailable,v3,
18067174,3,False,False,unavailable,v3,
18068690,3,False,False,unavailable,v3,
18070217,3,False,False,unavailable,v3,
18072487,3,False,False,unavailable,v3,
18072511,3,False,False,unavailable,v3,
18072515,3,False,False,unavailable,v3,
18072830,3,False,False,unavailable,v3,
18077531,3,False,False,unavailable,v3,
18077536,3,False,False,unavailable,v3,
18085554,3,False,False,unavailable,v3,
18089297,3,False,False,unavailable,v3,
18092568,3,False,False,unavailable,v3,
18093809,3,False,False,unavailable,v3,
18162699,3,False,False,unavailable,v3,
18164831,3,False,False,unavailable,v3,
18166822,3,False,False,unavailable,v3,
18171363,3,False,False,unavailable,v3,
18173425,3,False,False,unavailable,v3,
18178777,3,False,False,unavailable,v3,
18184777,3,False,False,unavailable,v3,
18184933,3,False,False,unavailable,v3,
18191138,3,False,False,unavailable,v3,
18196801,3,False,False,unavailable,v3,
18200623,3,False,False,unavailable,v3,
18206241,3,False,False,unavailable,v3,
18212229,3,False,False,unavailable,v3,
18219225,3,False,False,unavailable,v3,
18236036,3,False,False,unavailable,v3,
18266874,3,False,False,unavailable,v3,
18275331,3,False,False,unavailable,v3,
18279011,3,False,False,unavailable,v3,
18281408,3,False,False,unavailable,v3,
18302644,3,False,False,unavailable,v3,
18302723,3,False,False,unavailable,v3,
18303973,3,False,False,unavailable,v3,
18305285,3,False,False,unavailable,v3,
18323864,3,False,False,unavailable,v3,
18329904,3,False,False,unavailable,v3,
18331740,3,False,False,unavailable,v3,
18334583,3,False,False,unavailable,v3,
18337401,3,False,False,unavailable,v3,
18355682,3,False,False,unavailable,v3,
18356027,3,False,False,unavailable,v3,
18359777,3,False,False,unavailable,v3,
18365828,3,False,False,unavailable,v3,
1837317,3,False,False,unavailable,v3,
18373810,3,False,False,unavailable,v3,
18374225,3,False,False,unavailable,v3,
18380760,3,False,False,unavailable,v3,
18382271,3,False,False,unavailable,v3,
18387823,3,False,False,unavailable,v3,
18388350,3,False,False,unavailable,v3,
18410442,3,False,False,unavailable,v3,
18413706,3,False,False,unavailable,v3,
18413890,3,False,False,unavailable,v3,
18419841,3,False,False,unavailable,v3,
18422547,3,False,False,unavailable,v3,
18422840,3,False,False,unavailable,v3,
18425832,3,False,False,unavailable,v3,
18447716,3,False,False,unavailable,v3,
18448745,3,False,False,unavailable,v3,
18457505,3,False,False,unavailable,v3,
18458208,3,False,False,unavailable,v3,
18459546,3,False,False,unavailable,v3,
18460045,3,False,False,unavailable,v3,
18474742,3,False,False,unavailable,v3,
18477120,3,False,False,unavailable,v3,
18477182,3,False,False,unavailable,v3,
18483267,3,False,False,unavailable,v3,
18491512,3,False,False,unavailable,v3,
18491965,3,False,False,unavailable,v3,
18494829,3,False,False,unavailable,v3,
18495373,3,False,False,unavailable,v3,
18495880,3,False,False,unavailable,v3,
18509047,3,False,False,unavailable,v3,
18514545,3,False,False,unavailable,v3,
18515150,3,False,False,unavailable,v3,
18515278,3,False,False,unavailable,v3,
18519527,3,False,False,unavailable,v3,
18524386,3,False,False,unavailable,v3,
18539249,3,False,False,unavailable,v3,
18540914,3,False,False,unavailable,v3,
18541740,3,False,False,unavailable,v3,
18555547,3,False,False,unavailable,v3,
18559614,3,False,False,unavailable,v3,
18568559,3,False,False,unavailable,v3,
18571798,3,False,False,unavailable,v3,
18573827,3,False,False,unavailable,v3,
18575459,3,False,False,unavailable,v3,
18576918,3,False,False,unavailable,v3,
18591915,3,False,False,unavailable,v3,
18592043,3,False,False,unavailable,v3,
18598772,3,False,False,unavailable,v3,
18608677,3,False,False,unavailable,v3,
18615011,3,False,False,unavailable,v3,
18618193,3,False,False,unavailable,v3,
18621548,3,False,False,unavailable,v3,
18622403,3,False,False,unavailable,v3,
18632543,3,False,False,unavailable,v3,
18632890,3,False,False,unavailable,v3,
18633772,3,False,False,unavailable,v3,
18635157,3,False,False,unavailable,v3,
18635705,3,False,False,unavailable,v3,
18638181,3,False,False,unavailable,v3,
18648902,3,False,False,unavailable,v3,
18650327,3,False,False,unavailable,v3,
18650530,3,False,False,unavailable,v3,
18658073,3,False,False,unavailable,v3,
18661420,3,False,False,unavailable,v3,
1866529,3,False,False,unavailable,v3,
18667399,3,False,False,unavailable,v3,
18671900,3,False,False,unavailable,v3,
18682259,3,False,False,unavailable,v3,
18685833,3,False,False,unavailable,v3,
18686056,3,False,False,unavailable,v3,
18687644,3,False,False,unavailable,v3,
18688028,3,False,False,unavailable,v3,
18691235,3,False,False,unavailable,v3,
18697557,3,False,False,unavailable,v3,
18702717,3,False,False,unavailable,v3,
18706701,3,False,False,unavailable,v3,
18708148,3,False,False,unavailable,v3,
18716203,3,False,False,unavailable,v3,
18727673,3,False,False,unavailable,v3,
18757332,3,False,False,unavailable,v3,
18758379,3,False,False,unavailable,v3,
18759150,3,False,False,unavailable,v3,
18759938,3,False,False,unavailable,v3,
18779509,3,False,False,unavailable,v3,
18781582,3,False,False,unavailable,v3,
18783283,3,False,False,unavailable,v3,
18787658,3,False,False,unavailable,v3,
18791267,3,False,False,unavailable,v3,
18796186,3,False,False,unavailable,v3,
18796430,3,False,False,unavailable,v3,
18797315,3,False,False,unavailable,v3,
18799601,3,False,False,unavailable,v3,
18801033,3,False,False,unavailable,v3,
18804916,3,False,False,unavailable,v3,
18810556,3,False,False,unavailable,v3,
18818054,3,False,False,unavailable,v3,
18819025,3,False,False,unavailable,v3,
18819184,3,False,False,unavailable,v3,
18821346,3,False,False,unavailable,v3,
18829595,3,False,False,unavailable,v3,
18829871,3,False,False,unavailable,v3,
18834673,3,False,False,unavailable,v3,
18837902,3,False,False,unavailable,v3,
18843096,3,False,False,unavailable,v3,
18848443,3,False,False,unavailable,v3,
18852926,3,False,False,unavailable,v3,
18927345,3,False,False,unavailable,v3,
18929692,3,False,False,unavailable,v3,
18938677,3,False,False,unavailable,v3,
18949656,3,False,False,unavailable,v3,
18956406,3,False,False,unavailable,v3,
1896219,3,False,False,unavailable,v3,
18976348,3,False,False,unavailable,v3,
18976717,3,False,False,unavailable,v3,
18976807,3,False,False,unavailable,v3,
18977169,3,False,False,unavailable,v3,
18981325,3,False,False,unavailable,v3,
18987974,3,False,False,unavailable,v3,
18989014,3,False,False,unavailable,v3,
18990710,3,False,False,unavailable,v3,
19010858,3,False,False,unavailable,v3,
19015038,3,False,False,unavailable,v3,
19015086,3,False,False,unavailable,v3,
19019893,3,False,False,unavailable,v3,
19020205,3,False,False,unavailable,v3,
19034772,3,False,False,unavailable,v3,
19047468,3,False,False,unavailable,v3,
19049718,3,False,False,unavailable,v3,
19061377,3,False,False,unavailable,v3,
19064767,3,False,False,unavailable,v3,
19068486,3,False,False,unavailable,v3,
19070231,3,False,False,unavailable,v3,
19070412,3,False,False,unavailable,v3,
19074013,3,False,False,unavailable,v3,
19074979,3,False,False,unavailable,v3,
19081857,3,False,False,unavailable,v3,
19082309,3,False,False,unavailable,v3,
19086197,3,False,False,unavailable,v3,
19090413,3,False,False,unavailable,v3,
19091328,3,False,False,unavailable,v3,
19091444,3,False,False,unavailable,v3,
19095067,3,False,False,unavailable,v3,
19101639,3,False,False,unavailable,v3,
19118170,3,False,False,unavailable,v3,
19175815,3,False,False,unavailable,v3,
19190727,3,False,False,unavailable,v3,
19220544,3,False,False,unavailable,v3,
1952667,3,False,False,unavailable,v3,
1956737,3,False,False,unavailable,v3,
1966282,3,False,False,unavailable,v3,
2021792,3,False,False,unavailable,v3,
2044589,3,False,False,unavailable,v3,
2158382,3,False,False,unavailable,v3,
2176356,3,False,False,unavailable,v3,
2218593,3,False,False,unavailable,v3,
2307846,3,False,False,unavailable,v3,
2323169,3,False,False,unavailable,v3,
2331380,3,False,False,unavailable,v3,
2333824,3,False,False,unavailable,v3,
2340697,3,False,False,unavailable,v3,
2344264,3,False,False,unavailable,v3,
2382025,3,False,False,unavailable,v3,
2402684,3,False,False,unavailable,v3,
2451717,3,False,False,unavailable,v3,
2498324,3,False,False,unavailable,v3,
2500859,3,False,False,unavailable,v3,
2505772,3,False,False,unavailable,v3,
2529273,3,False,False,unavailable,v3,
2552484,3,False,False,unavailable,v3,
2585027,3,False,False,unavailable,v3,
2594337,3,False,False,unavailable,v3,
2598113,3,False,False,unavailable,v3,
2599826,3,False,False,unavailable,v3,
2612174,3,False,False,unavailable,v3,
2643686,3,False,False,unavailable,v3,
2656604,3,False,False,unavailable,v3,
2659134,3,False,False,unavailable,v3,
2692549,3,False,False,unavailable,v3,
2709053,3,False,False,unavailable,v3,
2711903,3,False,False,unavailable,v3,
2716485,3,False,False,unavailable,v3,
2717950,3,False,False,unavailable,v3,
2723988,3,False,False,unavailable,v3,
2734968,3,False,False,unavailable,v3,
2737535,3,False,False,unavailable,v3,
2754585,3,False,False,unavailable,v3,
2773493,3,False,False,unavailable,v3,
2783351,3,False,False,unavailable,v3,
2785845,3,False,False,unavailable,v3,
2787008,3,False,False,unavailable,v3,
2793452,3,False,False,unavailable,v3,
2794259,3,False,False,unavailable,v3,
2804895,3,False,False,unavailable,v3,
2808046,3,False,False,unavailable,v3,
2811890,3,False,False,unavailable,v3,
2817836,3,False,False,unavailable,v3,
2819587,3,False,False,unavailable,v3,
2835381,3,False,False,unavailable,v3,
2842546,3,False,False,unavailable,v3,
2902315,3,False,False,unavailable,v3,
2911054,3,False,False,unavailable,v3,
2911683,3,False,False,unavailable,v3,
2912999,3,False,False,unavailable,v3,
2918601,3,False,False,unavailable,v3,
2918979,3,False,False,unavailable,v3,
2919363,3,False,False,unavailable,v3,
2924094,3,False,False,unavailable,v3,
2928496,3,False,False,unavailable,v3,
2928920,3,False,False,unavailable,v3,
2980069,3,False,False,unavailable,v3,
3165977,3,False,False,unavailable,v3,
3173502,3,False,False,unavailable,v3,
3191676,3,False,False,unavailable,v3,
3192303,3,False,False,unavailable,v3,
3225637,3,False,False,unavailable,v3,
3227128,3,False,False,unavailable,v3,
3263666,3,False,False,unavailable,v3,
3268164,3,False,False,unavailable,v3,
3343262,3,False,False,unavailable,v3,
3344487,3,False,False,unavailable,v3,
3365041,3,False,False,unavailable,v3,
3369966,3,False,False,unavailable,v3,
3396021,3,False,False,unavailable,v3,
3398183,3,False,False,unavailable,v3,
3398739,3,False,False,unavailable,v3,
3411993,3,False,False,unavailable,v3,
7502722,3,False,False,unavailable,v3,
7502728,3,False,False,unavailable,v3,
7507044,3,False,False,unavailable,v3,
7537597,3,False,False,unavailable,v3,
7552831,3,False,False,unavailable,v3,
7558809,3,False,False,unavailable,v3,
7561924,3,False,False,unavailable,v3,
7583723,3,False,False,unavailable,v3,
7591904,3,False,False,unavailable,v3,
7624108,3,False,False,unavailable,v3,
7624828,3,False,False,unavailable,v3,
7625369,3,False,False,unavailable,v3,
7629253,3,False,False,unavailable,v3,
7634710,3,False,False,unavailable,v3,
7641752,3,False,False,unavailable,v3,
7642420,3,False,False,unavailable,v3,
7656519,3,False,False,unavailable,v3,
7662343,3,False,False,unavailable,v3,
7668134,3,False,False,unavailable,v3,
7701277,3,False,False,unavailable,v3,
7704675,3,False,False,unavailable,v3,
7709421,3,False,False,unavailable,v3,
7711879,3,False,False,unavailable,v3,
7712622,3,False,False,unavailable,v3,
7717616,3,False,False,unavailable,v3,
7730730,3,False,False,unavailable,v3,
7734554,3,False,False,unavailable,v3,
7738839,3,False,False,unavailable,v3,
7749433,3,False,False,unavailable,v3,
7759195,3,False,False,unavailable,v3,
7776650,3,False,False,unavailable,v3,
7786906,3,False,False,unavailable,v3,
7800437,3,False,False,unavailable,v3,
7822728,3,False,False,unavailable,v3,
7831459,3,False,False,unavailable,v3,
7846600,3,False,False,unavailable,v3,
7847126,3,False,False,unavailable,v3,
7873115,3,False,False,unavailable,v3,
7902754,3,False,False,unavailable,v3,
7903004,3,False,False,unavailable,v3,
7904850,3,False,False,unavailable,v3,
7931375,3,False,False,unavailable,v3,
7939831,3,False,False,unavailable,v3,
7943514,3,False,False,unavailable,v3,
7976223,3,False,False,unavailable,v3,
7976623,3,False,False,unavailable,v3,
7977887,3,False,False,unavailable,v3,
7981807,3,False,False,unavailable,v3,
8026017,3,False,False,unavailable,v3,
8044965,3,False,False,unavailable,v3,
8047629,3,False,False,unavailable,v3,
8081339,3,False,False,unavailable,v3,
8082674,3,False,False,unavailable,v3,
8083145,3,False,False,unavailable,v3,
8145170,3,False,False,unavailable,v3,
8169517,3,False,False,unavailable,v3,
8183760,3,False,False,unavailable,v3,
8202966,3,False,False,unavailable,v3,
8211331,3,False,False,unavailable,v3,
8227572,3,False,False,unavailable,v3,
8228610,3,False,False,unavailable,v3,
8230373,3,False,False,unavailable,v3,
8238641,3,False,False,unavailable,v3,
8248822,3,False,False,unavailable,v3,
8248994,3,False,False,unavailable,v3,
8252428,3,False,False,unavailable,v3,
8255083,3,False,False,unavailable,v3,
8265632,3,False,False,unavailable,v3,
8266361,3,False,False,unavailable,v3,
8280364,3,False,False,unavailable,v3,
8283556,3,False,False,unavailable,v3,
8290696,3,False,False,unavailable,v3,
8307831,3,False,False,unavailable,v3,
8318176,3,False,False,unavailable,v3,
8330872,3,False,False,unavailable,v3,
8339230,3,False,False,unavailable,v3,
8341413,3,False,False,unavailable,v3,
8346766,3,False,False,unavailable,v3,
8370913,3,False,False,unavailable,v3,
8389668,3,False,False,unavailable,v3,
8391172,3,False,False,unavailable,v3,
8392285,3,False,False,unavailable,v3,
8396465,3,False,False,unavailable,v3,
8416363,3,False,False,unavailable,v3,
8420528,3,False,False,unavailable,v3,
8424477,3,False,False,unavailable,v3,
8437023,3,False,False,unavailable,v3,
8459914,3,False,False,unavailable,v3,
8472665,3,False,False,unavailable,v3,
8479985,3,False,False,unavailable,v3,
8491431,3,False,False,unavailable,v3,
8540274,3,False,False,unavailable,v3,
8550751,3,False,False,unavailable,v3,
8574634,3,False,False,unavailable,v3,
8579180,3,False,False,unavailable,v3,
8579768,3,False,False,unavailable,v3,
8584469,3,False,False,unavailable,v3,
8586103,3,False,False,unavailable,v3,
8593911,3,False,False,unavailable,v3,
8595478,3,False,False,unavailable,v3,
8608501,3,False,False,unavailable,v3,
8641154,3,False,False,unavailable,v3,
8643754,3,False,False,unavailable,v3,
8657528,3,False,False,unavailable,v3,
8664023,3,False,False,unavailable,v3,
8689178,3,False,False,unavailable,v3,
8689819,3,False,False,unavailable,v3,
8719784,3,False,False,unavailable,v3,
8722991,3,False,False,unavailable,v3,
8726444,3,False,False,unavailable,v3,
8748820,3,False,False,unavailable,v3,
8748823,3,False,False,unavailable,v3,
8751292,3,False,False,unavailable,v3,
8753686,3,False,False,unavailable,v3,
8767834,3,False,False,unavailable,v3,
8775111,3,False,False,unavailable,v3,
8780549,3,False,False,unavailable,v3,
8797948,3,False,False,unavailable,v3,
8800448,3,False,False,unavailable,v3,
8808235,3,False,False,unavailable,v3,
8819805,3,False,False,unavailable,v3,
8831435,3,False,False,unavailable,v3,
8841716,3,False,False,unavailable,v3,
8851589,3,False,False,unavailable,v3,
8883726,3,False,False,unavailable,v3,
8886783,3,False,False,unavailable,v3,
8892197,3,False,False,unavailable,v3,
8892449,3,False,False,unavailable,v3,
8929177,3,False,False,unavailable,v3,
8937850,3,False,False,unavailable,v3,
8943061,3,False,False,unavailable,v3,
8977870,3,False,False,unavailable,v3,
8986148,3,False,False,unavailable,v3,
8987760,3,False,False,unavailable,v3,
9000396,3,False,False,unavailable,v3,
9009991,3,False,False,unavailable,v3,
9010401,3,False,False,unavailable,v3,
9022581,3,False,False,unavailable,v3,
9032860,3,False,False,unavailable,v3,
9046073,3,False,False,unavailable,v3,
9061527,3,False,False,unavailable,v3,
9065319,3,False,False,unavailable,v3,
9065644,3,False,False,unavailable,v3,
9079436,3,False,False,unavailable,v3,
9079444,3,False,False,unavailable,v3,
9079445,3,False,False,unavailable,v3,
9088016,3,False,False,unavailable,v3,
9090765,3,False,False,unavailable,v3,
9117156,3,False,False,unavailable,v3,
9127810,3,False,False,unavailable,v3,
9128958,3,False,False,unavailable,v3,
9151232,3,False,False,unavailable,v3,
9151233,3,False,False,unavailable,v3,
9154081,3,False,False,unavailable,v3,
9160341,3,False,False,unavailable,v3,
9161704,3,False,False,unavailable,v3,
9169538,3,False,False,unavailable,v3,
9177767,3,False,False,unavailable,v3,
9186208,3,False,False,unavailable,v3,
9193168,3,False,False,unavailable,v3,
9202564,3,False,False,unavailable,v3,
9217036,3,False,False,unavailable,v3,
9226669,3,False,False,unavailable,v3,
9230639,3,False,False,unavailable,v3,
9232276,3,False,False,unavailable,v3,
9237433,3,False,False,unavailable,v3,
9240976,3,False,False,unavailable,v3,
9261341,3,False,False,unavailable,v3,
9268812,3,False,False,unavailable,v3,
9269644,3,False,False,unavailable,v3,
9273862,3,False,False,unavailable,v3,
9278624,3,False,False,unavailable,v3,
9290714,3,False,False,unavailable,v3,
9303055,3,False,False,unavailable,v3,
9313640,3,False,False,unavailable,v3,
9327499,3,False,False,unavailable,v3,
9330181,3,False,False,unavailable,v3,
9372504,3,False,False,unavailable,v3,
9372556,3,False,False,unavailable,v3,
9373798,3,False,False,unavailable,v3,
9391601,3,False,False,unavailable,v3,
9396944,3,False,False,unavailable,v3,
9401656,3,False,False,unavailable,v3,
9406703,3,False,False,unavailable,v3,
9444492,3,False,False,unavailable,v3,
9445180,3,False,False,unavailable,v3,
9448373,3,False,False,unavailable,v3,
9464207,3,False,False,unavailable,v3,
9467164,3,False,False,unavailable,v3,
9499065,3,False,False,unavailable,v3,
9510128,3,False,False,unavailable,v3,
9510382,3,False,False,unavailable,v3,
9510387,3,False,False,unavailable,v3,
9531128,3,False,False,unavailable,v3,
9532428,3,False,False,unavailable,v3,
9542894,3,False,False,unavailable,v3,
9547755,3,False,False,unavailable,v3,
9549600,3,False,False,unavailable,v3,
9556245,3,False,False,unavailable,v3,
9566510,3,False,False,unavailable,v3,
9575420,3,False,False,unavailable,v3,
9576298,3,False,False,unavailable,v3,
9579669,3,False,False,unavailable,v3,
9584871,3,False,False,unavailable,v3,
9613489,3,False,False,unavailable,v3,
9616140,3,False,False,unavailable,v3,
9626713,3,False,False,unavailable,v3,
9637118,3,False,False,unavailable,v3,
9650427,3,False,False,unavailable,v3,
9655307,3,False,False,unavailable,v3,
9674793,3,False,False,unavailable,v3,
9679781,3,False,False,unavailable,v3,
9679785,3,False,False,unavailable,v3,
9687405,3,False,False,unavailable,v3,
9703164,3,False,False,unavailable,v3,
9703166,3,False,False,unavailable,v3,
9712014,3,False,False,unavailable,v3,
9714383,3,False,False,unavailable,v3,
9716189,3,False,False,unavailable,v3,
9733289,3,False,False,unavailable,v3,
9741789,3,False,False,unavailable,v3,
9762962,3,False,False,unavailable,v3,
9771784,3,False,False,unavailable,v3,
9778192,3,False,False,unavailable,v3,
9780898,3,False,False,unavailable,v3,
9783789,3,False,False,unavailable,v3,
9792936,3,False,False,unavailable,v3,
9794011,3,False,False,unavailable,v3,
9800424,3,False,False,unavailable,v3,
9802185,3,False,False,unavailable,v3,
9816211,3,False,False,unavailable,v3,
9848589,3,False,False,unavailable,v3,
9867585,3,False,False,unavailable,v3,
9884490,3,False,False,unavailable,v3,
9885802,3,False,False,unavailable,v3,
9933792,3,False,False,unavailable,v3,
9950711,3,False,False,unavailable,v3,
9950716,3,False,False,unavailable,v3,
9950718,3,False,False,unavailable,v3,
