pmid,projects,tier,year,route,p_tables,already_tried,next_action
17541785,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17541799,executive_function,excluded,2007,elsevier,0.634,elsevier-skipped,manual: publisher html
17543209,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17545743,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17548505,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17548547,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17558500,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17559542,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17563906,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17566201,emotion_regulation_2022,excluded,2007,other,0.634,nothing,manual: publisher html
17566965,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17580660,emotion_regulation_2022,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17594185,cue_reactivity,excluded,2007,other,0.634,nothing,manual: publisher html
17600520,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17603401,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17606661,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17607152,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17608298,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17608555,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17608908,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17615284,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17620879,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17635480,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17635590,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17638304,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17645453,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17656372,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17661837,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17661924,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17662005,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17662928,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17664549,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17665284,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17666083,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17668943,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17668956,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17669863,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17674276,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17677503,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17684588,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17688633,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17690056,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17690869,emotion_regulation_2022,excluded,2007,other,0.634,nothing,manual: publisher html
17694258,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17714373,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17714375,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17717602,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17728454,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17729011,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17761972,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17763497,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17846202,dementia,excluded,2007,pmc,0.634,elsevier-skipped,manual: pmc via browser
17846768,dementia,excluded,2008,unknown,0.634,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
17851192,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17868055,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17868279,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17873103,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17877297,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17885256,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17886002,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17892384,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17896791,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17906338,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17907600,dementia,excluded,2007,no-link,0.634,elsevier-skipped,manual: resolve doi first
17914326,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17925319,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17928965,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17933000,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17934894,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
17938576,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17955491,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17957704,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
17958946,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
17962080,cue_reactivity,excluded,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17965995,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
17966240,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17966721,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17971665,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17971791,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17973781,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17973920,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
17974940,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17976961,dementia,excluded,2007,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17977738,executive_function,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
17978028,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17984345,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17984853,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
17989279,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17992686,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
17993072,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
18000804,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18002399,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
18003752,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18004945,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18040118,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
18044586,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
18055860,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18055927,vbm_of_substance_use,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
18056159,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18056239,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18057117,executive_function,excluded,2008,elsevier,0.634,elsevier-skipped,manual: publisher html
18059502,cue_reactivity,excluded,2008,other,0.634,nothing,manual: publisher html
18060695,executive_function,excluded,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
18063564,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18066559,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18067174,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18070217,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18072487,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18072511,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18072515,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18072830,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
18076530,emotion_regulation_2022,excluded,2007,other,0.634,nothing,manual: publisher html
18077531,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18077536,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18080129,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18085554,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18085868,emotion_regulation_2022,excluded,2007,other,0.634,nothing,manual: publisher html
18092568,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
18162699,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
18164583,cue_reactivity,excluded,2008,elsevier,0.634,elsevier-failed,manual: publisher html
18166613,dementia,excluded,2007,pmc,0.634,elsevier-skipped,manual: pmc via browser
18166822,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18171363,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18173425,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18178777,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18184777,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18184933,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18196801,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18200623,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
18206241,executive_function,excluded,2008,elsevier,0.634,elsevier-failed,manual: publisher html
18210807,dementia,excluded,2007,no-link,0.634,elsevier-skipped,manual: resolve doi first
18212229,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18219225,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18221282,cue_reactivity,excluded,2008,other,0.634,nothing,manual: publisher html
18236036,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18258310,emotion_regulation_2022,excluded,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
18266874,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18275331,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18279011,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18281408,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18281886,emotion_regulation_2022,excluded,2008,other,0.634,nothing,manual: publisher html
18302644,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18302723,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18303973,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18305285,executive_function;problem_solving,excluded,2008,other,0.634,nothing,manual: publisher html
18307268,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18323752,emotion_regulation_2022,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18323753,dementia,excluded,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
18323864,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18334583,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18337401,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18345992,emotion_regulation_2022,excluded,2008,other,0.634,nothing,manual: publisher html
18355682,executive_function,excluded,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
18359777,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18365828,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18373810,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18379765,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18380760,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18382271,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18388350,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18388734,emotion_regulation_2022,excluded,2008,other,0.634,nothing,manual: publisher html
18401022,dementia,excluded,2008,pmc,0.634,elsevier-skipped,manual: pmc via browser
18405084,dementia,excluded,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
18408365,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18410442,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18412267,dementia,excluded,2008,pmc,0.634,elsevier-skipped,manual: pmc via browser
18413706,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18413890,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18419841,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18422527,cue_reactivity,excluded,2008,other,0.634,nothing,manual: publisher html
18422547,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18422840,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18425832,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18437637,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18445746,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
18447716,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18448745,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18457505,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18458208,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18459546,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18460045,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18474742,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18477120,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18477182,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18483267,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18491512,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18491965,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18494829,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18495880,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18509047,cue_reactivity;executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18512758,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18515278,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18519527,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18524386,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18539249,executive_function,excluded,2008,elsevier,0.634,elsevier-failed,manual: publisher html
18540914,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18541740,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18552829,cue_reactivity,excluded,2008,other,0.634,nothing,manual: publisher html
18559614,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18564153,cue_reactivity,excluded,2008,other,0.634,nothing,manual: publisher html
18568083,cue_reactivity,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18568559,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18571798,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18573827,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18575459,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18576918,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18580874,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
18589506,emotion_regulation_2022,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18591915,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18592043,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18593276,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18606038,emotion_regulation_2022,excluded,2008,other,0.634,nothing,manual: publisher html
18608677,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
18609334,dementia,excluded,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
18615011,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
18618193,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18622403,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18624960,cue_reactivity,excluded,2009,other,0.634,nothing,manual: publisher html
18632543,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18632890,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18633772,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
18635705,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
18638181,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18648902,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18650327,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18650530,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18658073,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18661420,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18667399,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18671900,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18685833,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18686056,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18687644,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18690556,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18691235,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18695590,dementia,excluded,2008,unknown,0.634,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
18697557,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18702717,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18706660,dementia,excluded,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
18716203,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18726967,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
18727673,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18756086,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18757332,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18758379,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18759150,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18759938,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18761412,cue_reactivity,excluded,2008,elsevier,0.634,elsevier-success;text-only,manual: publisher html
18779509,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18781582,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18783283,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18784377,dementia,excluded,2008,pmc,0.634,elsevier-skipped,manual: pmc via browser
18787658,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18791267,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18796186,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
18796430,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
18797315,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18799601,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18800007,dementia,excluded,2008,pmc,0.634,elsevier-skipped,manual: pmc via browser
18801033,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
18804916,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18810556,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18819025,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18819184,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18821346,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18829595,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18829871,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
18836134,dementia,excluded,2008,pmc,0.634,elsevier-skipped,manual: pmc via browser
18837902,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18843853,dementia,excluded,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
18848443,executive_function,excluded,2008,elsevier,0.634,elsevier-skipped,manual: publisher html
18852926,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18854867,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
18925717,cue_reactivity;emotion_regulation_2022,excluded,2008,other,0.634,nothing,manual: publisher html
18937049,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18938677,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
18949656,executive_function,excluded,2009,no-link,0.634,nothing,manual: resolve doi first
18955688,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18956406,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
18971445,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18974647,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
18976348,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
18981325,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18987974,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
18989014,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
18990710,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19010858,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
19013251,cue_reactivity,excluded,2009,elsevier,0.634,elsevier-success;text-only,manual: publisher html
19015086,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19015486,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
19019893,executive_function,excluded,2009,elsevier,0.634,elsevier-skipped,manual: publisher html
19020205,dementia;executive_function,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19034772,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
19034901,decision_making,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19047468,executive_function,excluded,2009,elsevier,0.634,elsevier-skipped,manual: publisher html
19049718,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
19061377,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
19064755,dementia,excluded,2008,pmc,0.634,elsevier-skipped,manual: pmc via browser
19064767,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
19068486,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19070231,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
19074013,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
19074979,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19081458,dementia,excluded,2008,elsevier,0.634,elsevier-failed,manual: publisher html
19081857,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
19082309,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
19086197,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
19090413,executive_function,excluded,2008,other,0.634,nothing,manual: publisher html
19101639,executive_function,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19118170,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
19139311,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19170662,cue_reactivity,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19175815,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
19176813,decision_making,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19182474,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19190727,executive_function,excluded,2008,pmc,0.634,nothing,manual: pmc via browser
19198144,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
19218873,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
19220544,executive_function,excluded,2009,other,0.634,nothing,manual: publisher html
19225235,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19228667,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19228848,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19240054,cue_reactivity,excluded,2009,other,0.634,nothing,manual: publisher html
19260027,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19276543,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19297506,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19323870,dementia,excluded,2009,elsevier,0.634,elsevier-success;text-only,manual: publisher html
19323967,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19324376,dementia,excluded,2009,elsevier,0.634,elsevier-success;text-only,manual: publisher html
19330195,dementia,excluded,2009,no-link,0.634,elsevier-skipped,manual: resolve doi first
19338509,emotion_regulation_2022,excluded,2009,unknown,0.634,html-saved-no-tables,manual: re-save (current copy lacks tables)
19351220,dementia,excluded,2009,no-link,0.634,elsevier-skipped,manual: resolve doi first
19403795,decision_making,excluded,2009,no-link,0.634,nothing,manual: resolve doi first
19404149,decision_making,excluded,2009,other,0.634,nothing,manual: publisher html
19414722,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19448188,cue_reactivity,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19453901,cue_reactivity,excluded,2009,other,0.634,nothing,manual: publisher html
19472156,dementia,excluded,2009,no-link,0.634,elsevier-skipped,manual: resolve doi first
19494431,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19564769,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
19568984,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19569130,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19589501,emotion_regulation_2022,excluded,2009,unknown,0.634,elsevier-success;html-saved-no-tables,manual: re-save (current copy lacks tables)
19609911,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19624389,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
19641318,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19643925,vbm_of_substance_use,excluded,2009,pmc,0.634,nothing,manual: pmc via browser
19680143,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19736599,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
19800241,dementia,excluded,2009,elsevier,0.634,elsevier-success;text-only,manual: publisher html
19853720,cue_reactivity,excluded,2009,elsevier,0.634,elsevier-failed,manual: publisher html
19875958,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19899565,dementia,excluded,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
19899566,dementia,excluded,2008,no-link,0.634,elsevier-skipped,manual: resolve doi first
19899828,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
19909307,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19922388,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19938680,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19938682,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19938683,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19938684,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
19995843,emotion_regulation_2022,excluded,2009,other,0.634,nothing,manual: publisher html
20061230,dementia,excluded,2009,other,0.634,elsevier-skipped,manual: publisher html
20173686,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
20183015,dementia,excluded,2009,pmc,0.634,elsevier-skipped,manual: pmc via browser
21479482,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
22005989,dementia,excluded,2009,no-link,0.634,elsevier-skipped,manual: resolve doi first
24256898,dementia,excluded,2008,other,0.634,elsevier-skipped,manual: publisher html
