pmid,projects,tier,year,route,p_tables,already_tried,next_action
19947462,problem_solving,included,2009,no-link,0.634,nothing,manual: resolve doi first
19955414,problem_solving,included,2009,pmc,0.634,nothing,manual: pmc via browser
20095463,problem_solving,included,2009,no-link,0.634,nothing,manual: resolve doi first
20426143,problem_solving,included,2009,no-link,0.634,nothing,manual: resolve doi first
26989921,problem_solving,included,2006,other,0.634,nothing,manual: publisher html
27157704,dementia,included,2007,elsevier,0.634,elsevier-skipped,manual: publisher html
10607400,problem_solving,included,2000,other,0.524,nothing,manual: publisher html
10643727,executive_function,included,2000,pmc,0.524,nothing,manual: pmc via browser
10671402,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10679186,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10683827,problem_solving,included,2000,other,0.524,nothing,manual: publisher html
10683845,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10686112,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10686115,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10731771,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10769314,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10769315,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10806028,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10806029,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10808145,problem_solving,included,2000,elsevier,0.524,elsevier-success;text-only,manual: publisher html
10841995,problem_solving,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10852226,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10852235,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10860787,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10860792,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10871012,problem_solving,included,2000,pmc,0.524,nothing,manual: pmc via browser
10875899,cue_reactivity,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10875905,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10888341,problem_solving,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10913323,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10923671,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10928739,problem_solving,included,2000,other,0.524,nothing,manual: publisher html
10940680,dementia,included,2000,other,0.524,elsevier-skipped,manual: publisher html
10943726,executive_function,included,2000,other,0.524,nothing,manual: publisher html
10944409,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
10950912,problem_solving,included,2000,elsevier,0.524,elsevier-success;text-only,manual: publisher html
10980732,problem_solving,included,2000,other,0.524,nothing,manual: publisher html
11002354,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11003272,problem_solving,included,2000,pmc,0.524,nothing,manual: pmc via browser
11032614,dementia,included,2000,pmc,0.524,elsevier-skipped,manual: pmc via browser
11034857,executive_function,included,2000,elsevier,0.524,elsevier-success;text-only,manual: publisher html
11034863,executive_function;problem_solving,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
11034866,problem_solving,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
11037096,social,included,2000,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
11053229,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11055257,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11095535,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11098794,executive_function,included,2000,pmc,0.524,nothing,manual: pmc via browser
11104962,problem_solving,included,2000,no-link,0.524,nothing,manual: resolve doi first
11112400,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
11112403,executive_function,included,2000,elsevier,0.524,elsevier-success,manual: publisher html
11133304,executive_function,included,2001,elsevier,0.524,elsevier-skipped,manual: publisher html
11177419,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11198706,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11216882,problem_solving,included,2001,other,0.524,nothing,manual: publisher html
11232158,problem_solving,included,2000,other,0.524,nothing,manual: publisher html
11247643,executive_function,included,2001,elsevier,0.524,elsevier-skipped,manual: publisher html
11263683,vbm_of_substance_use,included,2001,other,0.524,nothing,manual: publisher html
11296717,problem_solving,included,2001,no-link,0.524,nothing,manual: resolve doi first
11304076,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11305889,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11305902,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11338050,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11345973,cue_reactivity,included,2001,other,0.524,nothing,manual: publisher html
11352614,executive_function,included,2001,elsevier,0.524,elsevier-skipped,manual: publisher html
11373136,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11388925,problem_solving,included,2001,other,0.524,nothing,manual: publisher html
11407441,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11426342,cue_reactivity,included,2001,other,0.524,nothing,manual: publisher html
11435947,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11439722,executive_function,included,2000,no-link,0.524,nothing,manual: resolve doi first
11459880,cue_reactivity,included,2001,pmc,0.524,nothing,manual: pmc via browser
11467901,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11467923,executive_function,included,2001,elsevier,0.524,elsevier-skipped,manual: publisher html
11501735,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11506643,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11506651,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11506652,executive_function,included,2000,other,0.524,nothing,manual: publisher html
11506653,executive_function,included,2000,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
11523277,executive_function,included,2001,no-link,0.524,nothing,manual: resolve doi first
11525336,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11525339,executive_function,included,2001,elsevier,0.524,elsevier-success;text-only,manual: publisher html
11525340,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11530838,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11532605,executive_function,included,2001,no-link,0.524,nothing,manual: resolve doi first
11549618,problem_solving,included,2001,other,0.524,nothing,manual: publisher html
11564318,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11564325,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11590113,problem_solving,included,2001,other,0.524,nothing,manual: publisher html
11677398,problem_solving,included,2001,no-link,0.524,nothing,manual: resolve doi first
11697932,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11707089,executive_function,included,2001,elsevier,0.524,elsevier-success;text-only,manual: publisher html
11707097,executive_function,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11707105,problem_solving,included,2001,elsevier,0.524,elsevier-success,manual: publisher html
11707642,vbm_of_substance_use,included,2001,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
11723198,executive_function,included,2001,pmc,0.524,nothing,manual: pmc via browser
11726774,cue_reactivity,included,2001,other,0.524,nothing,manual: publisher html
11733723,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11733724,problem_solving,included,2001,other,0.524,nothing,manual: publisher html
11742236,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11746723,executive_function,included,2001,no-link,0.524,nothing,manual: resolve doi first
11784444,executive_function,included,2001,other,0.524,nothing,manual: publisher html
11797080,problem_solving,included,2002,other,0.524,nothing,manual: publisher html
11798267,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11798278,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11848695,executive_function;problem_solving,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11848716,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11859197,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11870922,cue_reactivity,included,2002,pmc,0.524,nothing,manual: pmc via browser
11872615,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11906222,executive_function;problem_solving,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11906233,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11906238,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11930153,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11931287,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11960892,cue_reactivity,included,2002,other,0.524,nothing,manual: publisher html
11969318,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
11970781,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11970783,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11970810,executive_function,included,2002,other,0.524,nothing,manual: publisher html
11973474,problem_solving,included,2002,other,0.524,nothing,manual: publisher html
11998736,dementia,included,2002,other,0.524,elsevier-skipped,manual: publisher html
12005883,problem_solving,included,2002,no-link,0.524,nothing,manual: resolve doi first
12030819,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
12030821,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
12030830,executive_function,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
12080488,dementia,included,2002,no-link,0.524,elsevier-skipped,manual: resolve doi first
12112769,executive_function,included,2002,pmc,0.524,nothing,manual: pmc via browser
12126504,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12135969,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12146659,executive_function,included,2002,elsevier,0.524,elsevier-success;text-only,manual: publisher html
12150424,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12151507,executive_function,included,2002,pmc,0.524,nothing,manual: pmc via browser
12167257,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12167261,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12187466,executive_function,included,2002,no-link,0.524,nothing,manual: resolve doi first
12191458,emotion_regulation_2022,included,2002,other,0.524,nothing,manual: publisher html
12202075,problem_solving,included,2002,elsevier,0.524,elsevier-skipped,manual: publisher html
12202080,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12202095,executive_function,included,2002,elsevier,0.524,elsevier-success;text-only,manual: publisher html
12202103,social,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12218703,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12244209,executive_function,included,2002,pmc,0.524,nothing,manual: pmc via browser
12353245,executive_function,included,2002,pmc,0.524,nothing,manual: pmc via browser
12377135,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12377143,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12377172,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12388609,executive_function,included,2002,pmc,0.524,nothing,manual: pmc via browser
12404614,problem_solving,included,2000,other,0.524,nothing,manual: publisher html
12414293,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12414298,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12419128,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12452585,executive_function,included,2002,no-link,0.524,nothing,manual: resolve doi first
12455680,executive_function,included,2002,no-link,0.524,nothing,manual: resolve doi first
12467100,executive_function,included,2001,no-link,0.524,nothing,manual: resolve doi first
12467124,problem_solving,included,2001,no-link,0.524,nothing,manual: resolve doi first
12482070,executive_function,included,2002,elsevier,0.524,elsevier-success;text-only,manual: publisher html
12482094,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12488794,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12495525,executive_function,included,2002,other,0.524,nothing,manual: publisher html
12495527,emotion_regulation_2022;executive_function,included,2002,other,0.524,nothing,manual: publisher html
12498753,executive_function,included,2002,elsevier,0.524,elsevier-success,manual: publisher html
12498754,vbm_of_substance_use,included,2002,elsevier,0.524,elsevier-success;text-only,manual: publisher html
12566291,executive_function,included,2003,pmc,0.524,nothing,manual: pmc via browser
12590842,problem_solving,included,2003,other,0.524,nothing,manual: publisher html
12591633,problem_solving,included,2003,pmc,0.524,nothing,manual: pmc via browser
12632466,executive_function,included,2003,pmc,0.524,nothing,manual: pmc via browser
12639338,social,included,2003,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
12667722,cue_reactivity,included,2003,elsevier,0.524,elsevier-success;text-only,manual: publisher html
12708533,cue_reactivity,included,2003,other,0.524,nothing,manual: publisher html
12805308,executive_function,included,2003,pmc,0.524,nothing,manual: pmc via browser
12807408,executive_function,included,2003,other,0.524,nothing,manual: publisher html
12814380,executive_function,included,2003,other,0.524,nothing,manual: publisher html
12821793,executive_function;problem_solving,included,2003,other,0.524,nothing,manual: publisher html
12904807,cue_reactivity,included,2003,other,0.524,nothing,manual: publisher html
12914254,problem_solving,included,2003,other,0.524,nothing,manual: publisher html
12943324,executive_function,included,2003,no-link,0.524,nothing,manual: resolve doi first
12943328,executive_function,included,2003,no-link,0.524,nothing,manual: resolve doi first
12944506,executive_function,included,2003,pmc,0.524,nothing,manual: pmc via browser
12944513,executive_function,included,2003,pmc,0.524,nothing,manual: pmc via browser
12958082,executive_function,included,2003,other,0.524,nothing,manual: publisher html
12958206,executive_function,included,2003,pmc,0.524,nothing,manual: pmc via browser
12965041,executive_function,included,2003,other,0.524,nothing,manual: publisher html
13680443,executive_function,included,2003,no-link,0.524,nothing,manual: resolve doi first
14505331,problem_solving,included,2003,pmc,0.524,nothing,manual: pmc via browser
14506401,vbm_of_substance_use,included,2003,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
14511531,executive_function,included,2003,other,0.524,nothing,manual: publisher html
14511532,executive_function,included,2003,other,0.524,nothing,manual: publisher html
14561934,executive_function,included,2003,other,0.524,nothing,manual: publisher html
14565025,problem_solving,included,2003,no-link,0.524,nothing,manual: resolve doi first
14584558,executive_function,included,2003,elsevier,0.524,elsevier-success,manual: publisher html
14584560,executive_function,included,2003,elsevier,0.524,elsevier-success,manual: publisher html
14585751,problem_solving,included,2003,other,0.524,nothing,manual: publisher html
14586167,executive_function,included,2003,other,0.524,nothing,manual: publisher html
14588230,problem_solving,included,2003,other,0.524,nothing,manual: publisher html
14600490,executive_function,included,2003,other,0.524,nothing,manual: publisher html
14614811,problem_solving,included,2003,other,0.524,nothing,manual: publisher html
14674837,problem_solving,included,2003,other,0.524,nothing,manual: publisher html
14704218,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
14709231,executive_function,included,2003,other,0.524,nothing,manual: publisher html
14716732,dementia,included,2004,no-link,0.524,elsevier-skipped,manual: resolve doi first
14749289,executive_function,included,2004,other,0.524,nothing,manual: publisher html
14755597,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
14762135,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15004563,cue_reactivity,included,2004,other,0.524,nothing,manual: publisher html
15006042,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15072678,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15102907,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15106844,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15106845,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15108303,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15129155,cue_reactivity,included,2004,other,0.524,nothing,manual: publisher html
15140927,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15142964,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15147492,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15164897,problem_solving,included,2004,no-link,0.524,nothing,manual: resolve doi first
15165352,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15165353,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15165356,executive_function,included,2004,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
15167540,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15174923,cue_reactivity,included,2004,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
15178942,dementia,included,2004,other,0.524,elsevier-skipped,manual: publisher html
15178945,dementia,included,2004,other,0.524,elsevier-skipped,manual: publisher html
15195290,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15202106,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15204056,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15221201,executive_function,included,2004,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
15229057,cue_reactivity,included,2004,other,0.524,nothing,manual: publisher html
15232289,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15259886,executive_function,included,2004,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
15291720,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15291722,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15298780,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15298782,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15305123,executive_function;problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15382253,executive_function;problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15453978,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15470151,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15486494,decision_making,included,2004,other,0.524,nothing,manual: publisher html
15491269,social,included,2004,unknown,0.524,html-saved-no-tables,manual: re-save (current copy lacks tables)
15506872,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15535173,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15536300,dementia,included,2004,unknown,0.524,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
15538174,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15564579,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15570506,emotion_regulation_2022;problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15570507,problem_solving,included,2004,other,0.524,nothing,manual: publisher html
15570509,dementia,included,2004,other,0.524,elsevier-skipped,manual: publisher html
15574744,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
15590616,social,included,2004,pmc,0.524,nothing,manual: pmc via browser
15601523,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15620227,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15640752,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15700505,executive_function,included,2004,other,0.524,nothing,manual: publisher html
15849894,executive_function,included,2004,no-link,0.524,nothing,manual: resolve doi first
15849896,cue_reactivity;executive_function,included,2004,no-link,0.524,nothing,manual: resolve doi first
15849897,executive_function,included,2004,no-link,0.524,nothing,manual: resolve doi first
15849900,executive_function,included,2004,pmc,0.524,nothing,manual: pmc via browser
16908994,dementia,included,2004,other,0.524,elsevier-skipped,manual: publisher html
19424359,problem_solving,included,2001,other,0.524,nothing,manual: publisher html
10102821,problem_solving,included,1999,other,0.37,nothing,manual: publisher html
10198130,executive_function,included,1999,other,0.37,nothing,manual: publisher html
10353369,executive_function,included,1999,other,0.37,nothing,manual: publisher html
10363454,problem_solving,included,1999,no-link,0.37,nothing,manual: resolve doi first
10417247,dementia,included,1999,elsevier,0.37,elsevier-success;text-only,manual: publisher html
10432178,executive_function,included,1999,pmc,0.37,nothing,manual: pmc via browser
10458942,executive_function,included,1999,elsevier,0.37,elsevier-success,manual: publisher html
10458945,executive_function,included,1999,elsevier,0.37,elsevier-success,manual: publisher html
10495195,executive_function,included,1999,other,0.37,nothing,manual: publisher html
10524597,problem_solving,included,1999,pmc,0.37,nothing,manual: pmc via browser
10527065,decision_making,included,1999,other,0.37,nothing,manual: publisher html
10536086,executive_function,included,1999,elsevier,0.37,elsevier-success,manual: publisher html
10591898,executive_function,included,1999,other,0.37,nothing,manual: publisher html
10601740,executive_function,included,1999,other,0.37,nothing,manual: publisher html
10716202,problem_solving,included,1999,other,0.37,nothing,manual: publisher html
7477346,executive_function,included,1995,other,0.37,nothing,manual: publisher html
7771636,vbm_of_substance_use,included,1995,unknown,0.37,html-saved-no-tables,manual: re-save (current copy lacks tables)
8541254,executive_function,included,1995,elsevier,0.37,elsevier-success,manual: publisher html
8551361,executive_function,included,1996,pmc,0.37,nothing,manual: pmc via browser
8637437,executive_function,included,1996,elsevier,0.37,elsevier-success,manual: publisher html
8670636,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8670637,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8670685,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8691239,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8693972,dementia,included,1995,pmc,0.37,elsevier-skipped,manual: pmc via browser
8708683,dementia,included,1996,pmc,0.37,elsevier-skipped,manual: pmc via browser
8714706,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8736565,executive_function,included,1996,elsevier,0.37,elsevier-success,manual: publisher html
8742429,executive_function,included,1995,no-link,0.37,nothing,manual: resolve doi first
8783220,executive_function,included,1996,elsevier,0.37,elsevier-success,manual: publisher html
8797239,executive_function,included,1996,no-link,0.37,elsevier-folder,manual: resolve doi first
8797896,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8864300,executive_function,included,1996,elsevier,0.37,elsevier-success,manual: publisher html
8904746,executive_function,included,1996,elsevier,0.37,elsevier-success,manual: publisher html
8931584,executive_function,included,1996,other,0.37,nothing,manual: publisher html
8946428,executive_function,included,1996,other,0.37,elsevier-success,manual: publisher html
8988793,executive_function,included,1997,elsevier,0.37,elsevier-success,manual: publisher html
9080445,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9106758,problem_solving,included,1997,other,0.37,nothing,manual: publisher html
9110329,executive_function,included,1997,pmc,0.37,nothing,manual: pmc via browser
9121584,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9141052,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9152110,dementia,included,1997,other,0.37,elsevier-skipped,manual: publisher html
9177249,executive_function,included,1997,pmc,0.37,nothing,manual: pmc via browser
9212721,executive_function;problem_solving,included,1997,elsevier,0.37,elsevier-success,manual: publisher html
9223090,executive_function;problem_solving,included,1997,other,0.37,nothing,manual: publisher html
9238495,executive_function;problem_solving,included,1997,no-link,0.37,nothing,manual: resolve doi first
9322207,executive_function,included,1997,elsevier,0.37,elsevier-success,manual: publisher html
9339453,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9343598,executive_function,included,1995,elsevier,0.37,elsevier-success,manual: publisher html
9345543,executive_function,included,1997,elsevier,0.37,elsevier-success;text-only,manual: publisher html
9347483,executive_function,included,1997,elsevier,0.37,elsevier-success,manual: publisher html
9365369,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9382475,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9391022,executive_function,included,1997,pmc,0.37,nothing,manual: pmc via browser
9437772,executive_function,included,1997,no-link,0.37,nothing,manual: resolve doi first
9448244,executive_function,included,1998,pmc,0.37,nothing,manual: pmc via browser
9448576,executive_function,included,1997,other,0.37,nothing,manual: publisher html
9471116,executive_function,included,1998,other,0.37,elsevier-success;text-only,manual: publisher html
9476949,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9478894,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9547077,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9549687,problem_solving,included,1998,no-link,0.37,nothing,manual: resolve doi first
9558642,executive_function,included,1998,elsevier,0.37,elsevier-success,manual: publisher html
9598706,problem_solving,included,1998,other,0.37,nothing,manual: publisher html
9600987,problem_solving,included,1998,pmc,0.37,nothing,manual: pmc via browser
9601664,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9619196,executive_function;problem_solving,included,1998,other,0.37,nothing,manual: publisher html
9628425,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9634568,executive_function,included,1998,pmc,0.37,nothing,manual: pmc via browser
9669104,executive_function,included,1998,elsevier,0.37,elsevier-success,manual: publisher html
9673660,executive_function,included,1998,pmc,0.37,nothing,manual: pmc via browser
9673671,executive_function,included,1998,pmc,0.37,nothing,manual: pmc via browser
9753190,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9758741,executive_function,included,1998,elsevier,0.37,elsevier-success,manual: publisher html
9805320,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9810479,executive_function,included,1998,other,0.37,nothing,manual: publisher html
9829574,dementia,included,1998,other,0.37,elsevier-skipped,manual: publisher html
9856538,executive_function,included,1998,no-link,0.37,nothing,manual: resolve doi first
9918736,executive_function,included,1999,elsevier,0.37,elsevier-success,manual: publisher html
9990848,executive_function,included,1999,unknown,0.37,html-saved-no-tables,manual: re-save (current copy lacks tables)
1421133,executive_function,included,1992,no-link,0.197,nothing,manual: resolve doi first
1499309,executive_function,included,1992,elsevier,0.197,elsevier-success,manual: publisher html
1791928,executive_function,included,1991,no-link,0.197,elsevier-folder,manual: resolve doi first
1815891,executive_function,included,1991,no-link,0.197,nothing,manual: resolve doi first
1877728,vbm_of_substance_use,included,1991,other,0.197,nothing,manual: publisher html
1888800,executive_function,included,1991,elsevier,0.197,elsevier-success,manual: publisher html
1985266,executive_function,included,1991,unknown,0.197,html-saved-no-tables,manual: re-save (current copy lacks tables)
2296583,executive_function,included,1990,pmc,0.197,nothing,manual: pmc via browser
2400544,executive_function,included,1990,no-link,0.197,nothing,manual: resolve doi first
2487185,executive_function,included,1989,elsevier,0.197,elsevier-success,manual: publisher html
8061298,executive_function,included,1994,no-link,0.197,nothing,manual: resolve doi first
8078943,executive_function,included,1994,pmc,0.197,nothing,manual: pmc via browser
8347806,executive_function,included,1993,no-link,0.197,nothing,manual: resolve doi first
8430100,executive_function,included,1993,pmc,0.197,nothing,manual: pmc via browser
8510752,executive_function,included,1993,other,0.197,nothing,manual: publisher html
